seed,state_id,initial_state,pauli_axis,expected_eigenvalue,batch_index,half_cycle,full_cycle,signed_pauli,measurement_probability,reward,rho_trace_real,rho_trace_imag
68407,plus_x,x logical,X,1.0,1,16,8.0,-0.3646353483200073,0.6846078634262085,0.13054384291172028,1.0000000428408384,-4.6629367034256575e-15
68407,plus_x,x logical,X,1.0,0,17,8.5,0.4214029014110565,0.6095278263092041,0.24303904175758362,1.000000037252903,-5.329070518200751e-15
68407,plus_x,x logical,X,1.0,1,17,8.5,-0.2505982518196106,0.7615171670913696,0.24303904175758362,0.9999999906867743,-2.6645352591003757e-15
68407,plus_x,x logical,X,1.0,0,18,9.0,-0.22299566864967346,0.5891401767730713,0.12524010241031647,1.0000000037252903,-3.552713678800501e-15
68407,plus_x,x logical,X,1.0,1,18,9.0,-0.4838451147079468,0.2511053681373596,0.12524010241031647,1.0000000931322575,-8.881784197001252e-16
68407,plus_x,x logical,X,1.0,0,19,9.5,0.2521917223930359,0.6019507646560669,0.1169244572520256,0.9999999944120646,-1.3322676295501878e-15
68407,plus_x,x logical,X,1.0,1,19,9.5,-0.3233630955219269,0.5738980770111084,0.1169244572520256,1.000000011175871,-8.104628079763643e-15
68407,plus_x,x logical,X,1.0,0,20,10.0,-0.27860644459724426,0.7176318168640137,0.1473219096660614,0.9999999944120646,1.4432899320127035e-15
68407,plus_x,x logical,X,1.0,1,20,10.0,-0.257813036441803,0.30986565351486206,0.1473219096660614,0.9999999664723873,1.687538997430238e-14
68407,plus_x,x logical,X,1.0,0,21,10.5,0.14926938712596893,0.3115917444229126,0.16307677328586578,1.0000000298023224,1.4654943925052066e-14
68407,plus_x,x logical,X,1.0,1,21,10.5,-0.14322832226753235,0.579625129699707,0.16307677328586578,0.999999962747097,2.6645352591003757e-15
68407,minus_x,-x logical,X,-1.0,0,1,0.5,0.26162102818489075,0.40557539463043213,0.3970959782600403,1.0000000573927537,2.609024107869118e-15
68407,minus_x,-x logical,X,-1.0,1,1,0.5,0.26162102818489075,0.40557539463043213,0.3970959782600403,1.0000000573927537,2.609024107869118e-15
68407,minus_x,-x logical,X,-1.0,0,2,1.0,-0.14610126614570618,0.6296592950820923,0.06618773192167282,0.9999999613501132,-3.3306690738754696e-16
68407,minus_x,-x logical,X,-1.0,1,2,1.0,-0.14610126614570618,0.6296592950820923,0.06618773192167282,0.9999999613501132,-3.3306690738754696e-16
68407,minus_x,-x logical,X,-1.0,0,3,1.5,0.15701788663864136,0.5233237147331238,0.005770276300609112,1.0000000707805157,5.773159728050814e-15
68407,minus_x,-x logical,X,-1.0,1,3,1.5,0.15701788663864136,0.4766762852668762,0.005770276300609112,1.000000063329935,4.440892098500626e-15
68407,minus_x,-x logical,X,-1.0,0,4,2.0,0.2602844536304474,0.5821211338043213,0.12838958203792572,1.0000000055879354,1.2212453270876722e-15
68407,minus_x,-x logical,X,-1.0,1,4,2.0,-0.2967635691165924,0.37274760007858276,0.12838958203792572,0.9999999515712261,1.2434497875801753e-14
68407,minus_x,-x logical,X,-1.0,0,5,2.5,0.07072731852531433,0.5550552606582642,0.08213511109352112,1.0000000204890966,-1.1102230246251565e-15
68407,minus_x,-x logical,X,-1.0,1,5,2.5,0.19442127645015717,0.6085307598114014,0.08213511109352112,1.0000000223517418,2.6645352591003757e-15
68407,minus_x,-x logical,X,-1.0,0,6,3.0,0.38893190026283264,0.3487473130226135,0.13196900486946106,1.0000000800937414,3.552713678800501e-15
68407,minus_x,-x logical,X,-1.0,1,6,3.0,0.008769072592258453,0.6373433470726013,0.13196900486946106,0.9999999236315489,-6.8833827526759706e-15
68407,minus_x,-x logical,X,-1.0,0,7,3.5,0.08632026612758636,0.6039181351661682,0.20969805121421814,0.9999999850988388,2.220446049250313e-15
68407,minus_x,-x logical,X,-1.0,1,7,3.5,0.3914961814880371,0.41023147106170654,0.20969805121421814,0.999999962747097,4.884981308350689e-15
68407,minus_x,-x logical,X,-1.0,0,8,4.0,-0.08002297580242157,0.4658659100532532,0.08058688044548035,1.000000006519258,-5.329070518200751e-15
68407,minus_x,-x logical,X,-1.0,1,8,4.0,-0.22265350818634033,0.5576755404472351,0.08058688044548035,1.0000000465661287,2.220446049250313e-16
68407,minus_x,-x logical,X,-1.0,0,9,4.5,0.014943219721317291,0.411861777305603,0.049729011952877045,0.9999999813735485,2.7755575615628914e-15
68407,minus_x,-x logical,X,-1.0,1,9,4.5,0.18204663693904877,0.6924648880958557,0.049729011952877045,0.9999999813735485,1.1379786002407855e-15
68407,minus_x,-x logical,X,-1.0,0,10,5.0,-0.26129376888275146,0.38921427726745605,0.16541606187820435,0.9999999441206455,-1.7763568394002505e-15
68407,minus_x,-x logical,X,-1.0,1,10,5.0,-0.15413621068000793,0.4527013599872589,0.16541606187820435,1.000000011175871,8.881784197001252e-16
68407,minus_x,-x logical,X,-1.0,0,11,5.5,-0.42377230525016785,0.5616350173950195,0.1664523482322693,1.000000037252903,3.552713678800501e-15
68407,minus_x,-x logical,X,-1.0,1,11,5.5,0.06199079751968384,0.5416281819343567,0.1664523482322693,1.0000000530853868,1.7763568394002505e-15
68407,minus_x,-x logical,X,-1.0,0,12,6.0,-0.1404150128364563,0.5930362939834595,0.1767580211162567,1.0000000037252903,-2.220446049250313e-15
68407,minus_x,-x logical,X,-1.0,1,12,6.0,-0.16569112241268158,0.6050841808319092,0.1767580211162567,1.0000000121071935,5.329070518200751e-15
68407,minus_x,-x logical,X,-1.0,0,13,6.5,-0.4084208607673645,0.5625216960906982,0.20379650592803955,1.0000000353902578,1.942890293094024e-15
68407,minus_x,-x logical,X,-1.0,1,13,6.5,0.18820872902870178,0.6969813108444214,0.20379650592803955,0.9999999664723873,-2.6645352591003757e-15
68407,minus_x,-x logical,X,-1.0,0,14,7.0,-0.17182204127311707,0.39414292573928833,0.13455303013324738,0.9999999888241291,3.552713678800501e-15
68407,minus_x,-x logical,X,-1.0,1,14,7.0,0.01504126563668251,0.6642734408378601,0.13455303013324738,0.9999999888241291,3.552713678800501e-15
68407,minus_x,-x logical,X,-1.0,0,15,7.5,-0.2980918288230896,0.4828636050224304,0.06569543480873108,1.000000100582838,1.0658141036401503e-14
68407,minus_x,-x logical,X,-1.0,1,15,7.5,0.06546325236558914,0.6303032636642456,0.06569543480873108,1.0000000279396772,-7.105427357601002e-15
68407,minus_x,-x logical,X,-1.0,0,16,8.0,-0.18923714756965637,0.6007137298583984,0.16743135452270508,1.0000000335276127,1.5543122344752192e-15
68407,minus_x,-x logical,X,-1.0,1,16,8.0,0.21343350410461426,0.7049709558486938,0.16743135452270508,1.0000000093132257,3.552713678800501e-15
68407,minus_x,-x logical,X,-1.0,0,17,8.5,-0.2880687415599823,0.45730161666870117,0.1049446314573288,0.9999999832361937,7.716050021144838e-15
68407,minus_x,-x logical,X,-1.0,1,17,8.5,0.09845539182424545,0.7440794706344604,0.1049446314573288,1.0000000409781933,-3.552713678800501e-15
68407,minus_x,-x logical,X,-1.0,0,18,9.0,-0.15089818835258484,0.5407014489173889,0.07931997627019882,0.9999999757856131,0.0
68407,minus_x,-x logical,X,-1.0,1,18,9.0,0.4266464412212372,0.2836505174636841,0.07931997627019882,1.0000000707805157,1.0658141036401503e-14
68407,minus_x,-x logical,X,-1.0,0,19,9.5,-0.40702664852142334,0.43662595748901367,0.10904945433139801,1.0000000558793545,-4.440892098500626e-15
68407,minus_x,-x logical,X,-1.0,1,19,9.5,0.2543013095855713,0.5686965584754944,0.10904945433139801,0.999999962747097,-2.4424906541753444e-15
68407,minus_x,-x logical,X,-1.0,0,20,10.0,-0.3189149498939514,0.4619433879852295,0.11211089044809341,1.0000000447034836,1.176836406102666e-14
68407,minus_x,-x logical,X,-1.0,1,20,10.0,0.17527034878730774,0.37144580483436584,0.11211089044809341,1.000000037252903,1.3322676295501878e-15
68407,minus_x,-x logical,X,-1.0,0,21,10.5,-0.43810924887657166,0.5606815814971924,0.1154661774635315,0.9999999683350325,-8.881784197001252e-16
68407,minus_x,-x logical,X,-1.0,1,21,10.5,-0.026008956134319305,0.6752802133560181,0.1154661774635315,0.9999999422580004,8.881784197001252e-15
68407,plus_y,y logical,Y,1.0,0,1,0.5,0.1911139339208603,0.6854500770568848,0.5944607257843018,1.0000000298023224,4.9404924595819466e-15
68407,plus_y,y logical,Y,1.0,1,1,0.5,0.1911139339208603,0.6854500770568848,0.5944607257843018,1.0000000298023224,4.9404924595819466e-15
68407,plus_y,y logical,Y,1.0,0,2,1.0,-0.3039325773715973,0.538901686668396,0.18958623707294464,0.9999999590218067,-2.55351295663786e-15
68407,plus_y,y logical,Y,1.0,1,2,1.0,-0.3039325773715973,0.461098313331604,0.18958623707294464,1.0,-1.7763568394002505e-15
68407,plus_y,y logical,Y,1.0,0,3,1.5,-0.012826532125473022,0.5446580052375793,0.057995159178972244,0.9999999664723873,-7.771561172376096e-16
68407,plus_y,y logical,Y,1.0,1,3,1.5,0.18821826577186584,0.38177788257598877,0.057995159178972244,1.0000000894069672,5.329070518200751e-15
68407,plus_y,y logical,Y,1.0,0,4,2.0,0.1621749997138977,0.4411747455596924,0.32407718896865845,0.9999999832361937,-2.220446049250313e-15
68407,plus_y,y logical,Y,1.0,1,4,2.0,-0.2333192527294159,0.5202605128288269,0.32407718896865845,0.9999999729916453,1.9984014443252818e-15
68407,plus_y,y logical,Y,1.0,0,5,2.5,0.2198164016008377,0.44171953201293945,0.2948944568634033,0.9999999813735485,-8.881784197001252e-16
68407,plus_y,y logical,Y,1.0,1,5,2.5,0.08206084370613098,0.4247555136680603,0.2948944568634033,1.0000000409781933,-5.773159728050814e-15
68407,plus_y,y logical,Y,1.0,0,6,3.0,0.1525459587574005,0.5384595990180969,0.19785413146018982,1.0000000204890966,-3.3306690738754696e-15
68407,plus_y,y logical,Y,1.0,1,6,3.0,0.11495145410299301,0.549213171005249,0.19785413146018982,0.9999999278225005,8.881784197001252e-16
68407,plus_y,y logical,Y,1.0,0,7,3.5,0.16963061690330505,0.647403359413147,0.17222179472446442,0.9999999068677425,1.3766765505351941e-14
68407,plus_y,y logical,Y,1.0,1,7,3.5,0.05551477521657944,0.4464128613471985,0.17222179472446442,1.0000000037252903,4.440892098500626e-16
68407,plus_y,y logical,Y,1.0,0,8,4.0,0.26858586072921753,0.7010823488235474,0.20443542301654816,0.9999999292194843,8.43769498715119e-15
68407,plus_y,y logical,Y,1.0,1,8,4.0,0.168187215924263,0.4972240924835205,0.20443542301654816,0.9999999739229679,0.0
68407,plus_y,y logical,Y,1.0,0,9,4.5,0.1699698567390442,0.5363911390304565,0.2745041251182556,0.9999999664723873,1.3322676295501878e-15
68407,plus_y,y logical,Y,1.0,1,9,4.5,-0.3948790431022644,0.5316346883773804,0.2745041251182556,1.0000000558793545,4.218847493575595e-15
68407,plus_y,y logical,Y,1.0,0,10,5.0,0.10262176394462585,0.5626075863838196,0.4235042929649353,1.000000013038516,7.771561172376096e-16
68407,plus_y,y logical,Y,1.0,1,10,5.0,0.1533806473016739,0.677504301071167,0.4235042929649353,1.0000000055879354,1.1102230246251565e-16
68407,plus_y,y logical,Y,1.0,0,11,5.5,-0.1363620162010193,0.45142221450805664,0.2871280908584595,1.0000000707805157,-8.881784197001252e-15
68407,plus_y,y logical,Y,1.0,1,11,5.5,-0.4295228123664856,0.6240261793136597,0.2871280908584595,1.0000000335276127,-4.884981308350689e-15
68407,plus_y,y logical,Y,1.0,0,12,6.0,0.16642510890960693,0.5597177743911743,0.2533106207847595,1.0000000149011612,8.881784197001252e-16
68407,plus_y,y logical,Y,1.0,1,12,6.0,0.16059510409832,0.366851270198822,0.2533106207847595,1.0000000223517418,-7.105427357601002e-15
68407,plus_y,y logical,Y,1.0,0,13,6.5,-0.001759074628353119,0.6099472641944885,0.3942417502403259,0.9999999962747097,4.440892098500626e-16
68407,plus_y,y logical,Y,1.0,1,13,6.5,0.251567006111145,0.5014936923980713,0.3942417502403259,1.0000000558793545,-1.3322676295501878e-14
68407,plus_y,y logical,Y,1.0,0,14,7.0,-0.23017306625843048,0.42775535583496094,0.3962729573249817,1.0000000186264515,-7.771561172376096e-16
68407,plus_y,y logical,Y,1.0,1,14,7.0,0.030002251267433167,0.4636296033859253,0.3962729573249817,1.0000000186264515,0.0
68407,plus_y,y logical,Y,1.0,0,15,7.5,0.17921686172485352,0.4904373586177826,0.1567036658525467,0.9999999664723873,3.552713678800501e-15
68407,plus_y,y logical,Y,1.0,1,15,7.5,0.03952022269368172,0.5050378441810608,0.1567036658525467,1.0000000484287739,7.993605777301127e-15
68407,plus_y,y logical,Y,1.0,0,16,8.0,0.013507865369319916,0.5329359769821167,0.35107311606407166,0.9999999664723873,-1.7763568394002505e-15
68407,plus_y,y logical,Y,1.0,1,16,8.0,0.14167019724845886,0.559062123298645,0.35107311606407166,1.000000011175871,-4.3298697960381105e-15
68407,plus_y,y logical,Y,1.0,0,17,8.5,-0.2588483393192291,0.5727416276931763,0.27909111976623535,1.0000000223517418,2.4424906541753444e-15
68407,plus_y,y logical,Y,1.0,1,17,8.5,0.2503376603126526,0.7486386895179749,0.27909111976623535,0.9999999571591616,-4.440892098500626e-15
68407,plus_y,y logical,Y,1.0,0,18,9.0,-0.10832776129245758,0.4902549982070923,0.27246853709220886,0.9999999515712261,8.881784197001252e-16
68407,plus_y,y logical,Y,1.0,1,18,9.0,-0.1705162227153778,0.5719766020774841,0.27246853709220886,1.0000000037252903,-2.6645352591003757e-15
68407,plus_y,y logical,Y,1.0,0,19,9.5,-0.10705992579460144,0.30999642610549927,0.25630655884742737,0.9999999217689037,-1.0658141036401503e-14
68407,plus_y,y logical,Y,1.0,1,19,9.5,0.08488944917917252,0.4724586606025696,0.25630655884742737,1.0,2.6645352591003757e-15
68407,plus_y,y logical,Y,1.0,0,20,10.0,0.30144351720809937,0.5118963122367859,0.1246524304151535,1.000000011175871,-5.662137425588298e-15
68407,plus_y,y logical,Y,1.0,1,20,10.0,0.05238234996795654,0.45362091064453125,0.1246524304151535,1.0000000335276127,-8.881784197001252e-15
68407,plus_y,y logical,Y,1.0,0,21,10.5,-0.046664994210004807,0.46376922726631165,0.20894688367843628,0.9999999646097422,8.881784197001252e-15
68407,plus_y,y logical,Y,1.0,1,21,10.5,0.2750236988067627,0.40898993611335754,0.20894688367843628,1.0000000223517418,4.6629367034256575e-15
68407,minus_y,-y logical,Y,-1.0,0,1,0.5,0.30936211347579956,0.6857613921165466,0.5948164463043213,1.000000037252903,-1.1102230246251565e-15
68407,minus_y,-y logical,Y,-1.0,1,1,0.5,0.30936211347579956,0.6857613921165466,0.5948164463043213,1.000000037252903,-1.1102230246251565e-15
68407,minus_y,-y logical,Y,-1.0,0,2,1.0,-0.19027039408683777,0.46113622188568115,0.16978229582309723,1.0000000521540642,6.661338147750939e-16
68407,minus_y,-y logical,Y,-1.0,1,2,1.0,-0.19027039408683777,0.46113622188568115,0.16978229582309723,1.0000000521540642,6.661338147750939e-16
68407,minus_y,-y logical,Y,-1.0,0,3,1.5,-0.08493520319461823,0.382411390542984,0.05660860240459442,1.0000000093132257,-8.881784197001252e-15
68407,minus_y,-y logical,Y,-1.0,1,3,1.5,-0.08493520319461823,0.382411390542984,0.05660860240459442,1.0000000093132257,-8.881784197001252e-15
68407,minus_y,-y logical,Y,-1.0,0,4,2.0,-0.21645203232765198,0.28236889839172363,0.39627036452293396,1.0000000093132257,2.7533531010703882e-14
68407,minus_y,-y logical,Y,-1.0,1,4,2.0,-0.21645203232765198,0.7176311016082764,0.39627036452293396,0.9999999674037099,7.993605777301127e-15
68407,minus_y,-y logical,Y,-1.0,0,5,2.5,-0.20483487844467163,0.6148103475570679,0.36035582423210144,0.9999999366700649,1.5543122344752192e-15
68407,minus_y,-y logical,Y,-1.0,1,5,2.5,0.07677683234214783,0.4736696779727936,0.36035582423210144,1.0000000428408384,-5.773159728050814e-15
68407,minus_y,-y logical,Y,-1.0,0,6,3.0,-0.2272154986858368,0.5334750413894653,0.1619812250137329,0.9999999739229679,5.10702591327572e-15
68407,minus_y,-y logical,Y,-1.0,1,6,3.0,-0.019574187695980072,0.49683284759521484,0.1619812250137329,1.0000000707805157,-1.3877787807814457e-14
68407,minus_y,-y logical,Y,-1.0,0,7,3.5,-0.19816294312477112,0.5185274481773376,0.11777350306510925,1.0000000279396772,-4.440892098500626e-15
68407,minus_y,-y logical,Y,-1.0,1,7,3.5,-0.19504967331886292,0.5380191206932068,0.11777350306510925,0.9999999459832907,7.993605777301127e-15
68407,minus_y,-y logical,Y,-1.0,0,8,4.0,-0.020258121192455292,0.575360894203186,0.26403889060020447,1.0000000186264515,-5.10702591327572e-15
68407,minus_y,-y logical,Y,-1.0,1,8,4.0,-0.0999494194984436,0.6232262849807739,0.26403889060020447,1.0000000298023224,-3.913536161803677e-15
68407,minus_y,-y logical,Y,-1.0,0,9,4.5,-0.09553077071905136,0.49793779850006104,0.2770386040210724,0.9999999422580004,-1.7763568394002505e-15
68407,minus_y,-y logical,Y,-1.0,1,9,4.5,0.3135501742362976,0.5535470247268677,0.2770386040210724,1.000000050291419,-3.552713678800501e-15
68407,minus_y,-y logical,Y,-1.0,0,10,5.0,-0.11391323804855347,0.5248569250106812,0.14268401265144348,1.0000001033768058,3.552713678800501e-15
68407,minus_y,-y logical,Y,-1.0,1,10,5.0,-0.09727579355239868,0.4586835503578186,0.14268401265144348,1.0000000298023224,4.773959005888173e-15
68407,minus_y,-y logical,Y,-1.0,0,11,5.5,-0.10854100435972214,0.37487077713012695,0.1950308233499527,1.0000000558793545,1.9984014443252818e-15
68407,minus_y,-y logical,Y,-1.0,1,11,5.5,-0.22072042524814606,0.4910648465156555,0.1950308233499527,0.9999999701976776,-5.329070518200751e-15
68407,minus_y,-y logical,Y,-1.0,0,12,6.0,-0.15834902226924896,0.5317285656929016,0.17651453614234924,1.0000000149011612,4.440892098500626e-15
68407,minus_y,-y logical,Y,-1.0,1,12,6.0,-0.15981537103652954,0.34010183811187744,0.17651453614234924,0.9999999888241291,7.993605777301127e-15
68407,minus_y,-y logical,Y,-1.0,0,13,6.5,-0.2373189777135849,0.5500969886779785,0.2303663045167923,1.0000000149011612,-4.440892098500626e-15
68407,minus_y,-y logical,Y,-1.0,1,13,6.5,-0.17588338255882263,0.4426777958869934,0.2303663045167923,1.000000037252903,7.993605777301127e-15
68407,minus_y,-y logical,Y,-1.0,0,14,7.0,-0.21004414558410645,0.7170543670654297,0.18114995956420898,0.9999999832361937,1.7763568394002505e-15
68407,minus_y,-y logical,Y,-1.0,1,14,7.0,-0.22146452963352203,0.4146950840950012,0.18114995956420898,1.0,-5.329070518200751e-15
68407,minus_y,-y logical,Y,-1.0,0,15,7.5,0.03713744133710861,0.49853086471557617,0.16956418752670288,0.9999999916180968,4.440892098500626e-15
68407,minus_y,-y logical,Y,-1.0,1,15,7.5,0.16814827919006348,0.45136672258377075,0.16956418752670288,0.9999999403953552,-1.4155343563970746e-14
68407,minus_y,-y logical,Y,-1.0,0,16,8.0,-0.02121095359325409,0.5421816110610962,0.17340528964996338,1.0000000186264515,-4.773959005888173e-15
68407,minus_y,-y logical,Y,-1.0,1,16,8.0,-0.16026324033737183,0.6031957864761353,0.17340528964996338,1.0000000223517418,0.0
68407,minus_y,-y logical,Y,-1.0,0,17,8.5,0.33862602710723877,0.6090959906578064,0.21051177382469177,0.9999999701976776,1.7763568394002505e-15
68407,minus_y,-y logical,Y,-1.0,1,17,8.5,0.1371467411518097,0.5465630292892456,0.21051177382469177,0.9999999925494194,-1.3322676295501878e-15
68407,minus_y,-y logical,Y,-1.0,0,18,9.0,-0.1334172785282135,0.7270665168762207,0.18836957216262817,1.0000000298023224,-1.7763568394002505e-15
68407,minus_y,-y logical,Y,-1.0,1,18,9.0,-0.008348751813173294,0.5801844000816345,0.18836957216262817,0.9999999813735485,-6.217248937900877e-15
68407,minus_y,-y logical,Y,-1.0,0,19,9.5,0.3591489791870117,0.375244140625,0.24213460087776184,1.000000074505806,5.329070518200751e-15
68407,minus_y,-y logical,Y,-1.0,1,19,9.5,0.2674470543861389,0.5631055235862732,0.24213460087776184,1.0000000298023224,3.1086244689504383e-15
68407,minus_y,-y logical,Y,-1.0,0,20,10.0,-0.1770159751176834,0.5069021582603455,0.14402207732200623,0.9999999888241291,-2.6645352591003757e-15
68407,minus_y,-y logical,Y,-1.0,1,20,10.0,-0.019168797880411148,0.6482136249542236,0.14402207732200623,0.9999999850988388,8.881784197001252e-16
68407,minus_y,-y logical,Y,-1.0,0,21,10.5,-0.03990332782268524,0.5057146549224854,0.22592252492904663,0.9999999776482582,1.0658141036401503e-14
68407,minus_y,-y logical,Y,-1.0,1,21,10.5,0.18944090604782104,0.3611416220664978,0.22592252492904663,0.9999998994171619,-3.552713678800501e-15
68419,plus_z,zero logical,Z,1.0,0,1,0.5,0.3903922438621521,0.7482649087905884,0.5202900171279907,1.0000000316649675,-4.718447854656915e-16
68419,plus_z,zero logical,Z,1.0,1,1,0.5,0.3903922438621521,0.7482649087905884,0.5202900171279907,1.0000000316649675,-4.718447854656915e-16
68419,plus_z,zero logical,Z,1.0,0,2,1.0,0.6000292301177979,0.5455337166786194,0.5203518867492676,0.9999999962747097,5.551115123125783e-16
68419,plus_z,zero logical,Z,1.0,1,2,1.0,0.6000292301177979,0.5455337166786194,0.5203518867492676,0.9999999962747097,5.551115123125783e-16
68419,plus_z,zero logical,Z,1.0,0,3,1.5,0.441832959651947,0.4623202085494995,0.3777405023574829,1.0,-4.3298697960381105e-15
68419,plus_z,zero logical,Z,1.0,1,3,1.5,0.441832959651947,0.5376797914505005,0.3777405023574829,0.9999999348074198,-5.551115123125783e-17
68419,plus_z,zero logical,Z,1.0,0,4,2.0,0.2512330412864685,0.5031964778900146,0.3480494022369385,0.9999999525025487,2.6645352591003757e-15
68419,plus_z,zero logical,Z,1.0,1,4,2.0,0.4553806185722351,0.6350898742675781,0.3480494022369385,0.9999999755527824,0.0
68419,plus_z,zero logical,Z,1.0,0,5,2.5,0.5207500457763672,0.6100830435752869,0.5800298452377319,1.0000000726431608,1.6653345369377348e-15
68419,plus_z,zero logical,Z,1.0,1,5,2.5,0.4460981786251068,0.6389338970184326,0.5800298452377319,0.9999999841675162,-1.3322676295501878e-15
68419,plus_z,zero logical,Z,1.0,0,6,3.0,0.2467363476753235,0.544238269329071,0.46074748039245605,1.0000000186264515,1.3322676295501878e-15
68419,plus_z,zero logical,Z,1.0,1,6,3.0,0.5119285583496094,0.5856382846832275,0.46074748039245605,1.0000000456348062,2.9976021664879227e-15
68419,plus_z,zero logical,Z,1.0,0,7,3.5,0.5739612579345703,0.5170677304267883,0.44616228342056274,0.9999999925494194,7.105427357601002e-15
68419,plus_z,zero logical,Z,1.0,1,7,3.5,0.46631789207458496,0.6251689791679382,0.44616228342056274,1.000000024214387,6.661338147750939e-16
68419,plus_z,zero logical,Z,1.0,0,8,4.0,0.06963246315717697,0.3726823925971985,0.5087355375289917,0.9999999403953552,-7.549516567451064e-15
68419,plus_z,zero logical,Z,1.0,1,8,4.0,0.40010565519332886,0.36471956968307495,0.5087355375289917,1.0000000670552254,3.1086244689504383e-15
68419,plus_z,zero logical,Z,1.0,0,9,4.5,0.16917119920253754,0.6082793474197388,0.07452084124088287,1.0000000428408384,-4.440892098500626e-16
68419,plus_z,zero logical,Z,1.0,1,9,4.5,0.2774125337600708,0.5288276672363281,0.07452084124088287,0.9999999701976776,6.217248937900877e-15
68419,plus_z,zero logical,Z,1.0,0,10,5.0,-0.11229503154754639,0.5160079002380371,0.2580459713935852,0.9999999478459358,4.440892098500626e-15
68419,plus_z,zero logical,Z,1.0,1,10,5.0,0.21166300773620605,0.5883289575576782,0.2580459713935852,1.0000000335276127,4.218847493575595e-15
68419,plus_z,zero logical,Z,1.0,0,11,5.5,0.02823483943939209,0.5826603770256042,0.3388785123825073,1.0000000186264515,3.774758283725532e-15
68419,plus_z,zero logical,Z,1.0,1,11,5.5,0.6696058511734009,0.4489598274230957,0.3388785123825073,1.0000000428408384,7.105427357601002e-15
68419,plus_z,zero logical,Z,1.0,0,12,6.0,-0.3369081914424896,0.392432302236557,0.1536579132080078,0.9999999962747097,-3.552713678800501e-15
68419,plus_z,zero logical,Z,1.0,1,12,6.0,0.14120075106620789,0.5213494300842285,0.1536579132080078,1.0000000046566129,-9.769962616701378e-15
68419,plus_z,zero logical,Z,1.0,0,13,6.5,-0.22948911786079407,0.35803818702697754,0.16824276745319366,0.9999999515712261,-9.325873406851315e-15
68419,plus_z,zero logical,Z,1.0,1,13,6.5,0.3302139639854431,0.4315486550331116,0.16824276745319366,0.9999999515712261,-6.467049118441537e-15
68419,plus_z,zero logical,Z,1.0,0,14,7.0,-0.11256514489650726,0.4094119071960449,0.16702720522880554,1.000000011175871,4.440892098500626e-15
68419,plus_z,zero logical,Z,1.0,1,14,7.0,0.21271827816963196,0.6022782325744629,0.16702720522880554,1.0000000074505806,7.507883204027621e-15
68419,plus_z,zero logical,Z,1.0,0,15,7.5,0.25264278054237366,0.5899707078933716,0.22029003500938416,1.0000000651925802,3.552713678800501e-15
68419,plus_z,zero logical,Z,1.0,1,15,7.5,0.43412208557128906,0.6846598982810974,0.22029003500938416,0.9999999180436134,-2.4424906541753444e-15
68419,plus_z,zero logical,Z,1.0,0,16,8.0,-0.028586041182279587,0.42780959606170654,0.20263835787773132,1.0000000335276127,1.1546319456101628e-14
68419,plus_z,zero logical,Z,1.0,1,16,8.0,0.14357826113700867,0.6261583566665649,0.20263835787773132,0.9999999981373549,1.7763568394002505e-15
68419,plus_z,zero logical,Z,1.0,0,17,8.5,0.13965581357479095,0.5997241735458374,0.15333957970142365,1.000000063329935,-8.881784197001252e-16
68419,plus_z,zero logical,Z,1.0,1,17,8.5,0.35689330101013184,0.5252329111099243,0.15333957970142365,1.000000024214387,5.10702591327572e-15
68419,plus_z,zero logical,Z,1.0,0,18,9.0,0.026737123727798462,0.6500015258789062,0.24436257779598236,1.0000000409781933,6.217248937900877e-15
68419,plus_z,zero logical,Z,1.0,1,18,9.0,0.23395222425460815,0.5856191515922546,0.24436257779598236,1.0000000149011612,3.552713678800501e-15
68419,plus_z,zero logical,Z,1.0,0,19,9.5,0.11537156999111176,0.585058331489563,0.2151937633752823,1.0000000949949026,-4.385380947269368e-15
68419,plus_z,zero logical,Z,1.0,1,19,9.5,0.27372124791145325,0.6545168161392212,0.2151937633752823,1.000000074505806,1.9984014443252818e-15
68419,plus_z,zero logical,Z,1.0,0,20,10.0,0.0566844642162323,0.5385345816612244,0.21303175389766693,1.0000000596046448,-1.1102230246251565e-15
68419,plus_z,zero logical,Z,1.0,1,20,10.0,0.17811647057533264,0.38197359442710876,0.21303175389766693,1.0000000149011612,-7.993605777301127e-15
68419,plus_z,zero logical,Z,1.0,0,21,10.5,0.022373922169208527,0.3981778025627136,0.25001204013824463,1.0,2.220446049250313e-15
68419,plus_z,zero logical,Z,1.0,1,21,10.5,0.15994441509246826,0.376509428024292,0.25001204013824463,1.000000026077032,8.881784197001252e-16
68419,minus_z,one logical,Z,-1.0,0,1,0.5,0.05057681351900101,0.6229467391967773,0.7399351596832275,1.000000026077032,-1.3322676295501878e-15
68419,minus_z,one logical,Z,-1.0,1,1,0.5,0.47344332933425903,0.37705326080322266,0.7399351596832275,0.9999999839346856,-1.8318679906315083e-15
68419,minus_z,one logical,Z,-1.0,0,2,1.0,-0.5866207480430603,0.4691063165664673,0.04748077690601349,1.0000000186264515,1.8318679906315083e-15
68419,minus_z,one logical,Z,-1.0,1,2,1.0,-0.2888103127479553,0.7497988343238831,0.04748077690601349,1.0000000193249434,3.9968028886505635e-15
68419,minus_z,one logical,Z,-1.0,0,3,1.5,-0.19180312752723694,0.6992311477661133,0.040482521057128906,1.0000000521540642,-3.774758283725532e-15
