row_type,sequence,split,trajectory_index,step,outcome,teacher_native,action_source,p_g,hidden_json,raw_residual_json,physical_residual_json,metric,value,detail_json
fixed_teacher_trace,e_impulse_then_g,fixed_native,,127,g,True,frozen_teacher_native,,"[-0.13051868296122807, 0.16856756183227428, -0.18086014966456382, -0.3683829180896926, -0.19208226493432648, 0.38240369438419064, 0.2279052444561409, 0.20145965266696822, -0.3776465975569596, 0.24527535140561182]","[0.2681047675145503, 0.022517250982518906, -0.048258395992357796, 0.13953969036720687, 0.1081901088759652, 0.06412836380253098, 0.014127591508063145, 0.0342977828859624, -0.0697517643662155, -0.04706676851518316, 0.027902277619122316, 0.11918519467017609, 0.11358510658314336, 0.023054718959717592, 0.006806052448898094]","[0.5237208770447689, 0.04502689227834443, -0.09644193660539509, 0.277282029701646, 0.2155399012570954, 0.12808120000515527, 0.028253303359771668, 0.06856868123379563, -0.13927772558885754, -0.09406408783361614, 0.055790077774592446, 0.23724807337452292, 0.22619827737006937, 0.046101270292100406, 0.006805947360064202]",,,
fixed_teacher_trace,e_impulse_then_g,fixed_native,,128,,True,frozen_teacher_native,,"[-0.13051868296122807, 0.16856756183227428, -0.18086014966456385, -0.3683829180896926, -0.19208226493432648, 0.38240369438419064, 0.2279052444561409, 0.2014596526669682, -0.3776465975569596, 0.24527535140561182]","[0.26810476751455037, 0.022517250982518906, -0.048258395992357796, 0.13953969036720687, 0.1081901088759652, 0.06412836380253097, 0.014127591508063145, 0.034297782885962406, -0.06975176436621548, -0.04706676851518316, 0.027902277619122316, 0.11918519467017609, 0.11358510658314334, 0.023054718959717595, 0.006806052448898094]","[0.523720877044769, 0.04502689227834443, -0.09644193660539509, 0.277282029701646, 0.2155399012570954, 0.12808120000515524, 0.028253303359771668, 0.06856868123379564, -0.1392777255888575, -0.09406408783361614, 0.055790077774592446, 0.23724807337452292, 0.22619827737006934, 0.04610127029210041, 0.006805947360064202]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,0,g,True,frozen_teacher_native,0.9360841386439266,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.10807417206060191, 0.009449422918579456, -0.024487097859286603, 0.062447413504258344, 0.043640428851983014, 0.02681818119170389, -0.001536942940952903, 0.02057098136041616, -0.02880012036850538, -0.012854290854074862, 0.009463855291328987, 0.05499836927558683, 0.04512958211724034, 0.011370273085064102, 0.008987970482977413]","[0.21531071782820765, 0.018898283354562225, -0.04896440946330351, 0.1247327299242505, 0.087225491460801, 0.05362350739228856, -0.0030738834615369032, 0.04113616041965228, -0.057584320571285215, -0.025707165834806138, 0.018927145518897542, 0.10988596577527772, 0.09019793779318165, 0.022739566231293112, 0.008987728463886955]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,1,e,True,frozen_teacher_native,0.9029523190621352,"[-0.10188481098542125, 0.10169242147604504, -0.14166957194638774, -0.18168370280525842, -0.11899235875945788, 0.15003134300393917, -0.004738846105899932, 0.11702417594129645, -0.1749775930287966, 0.11905912490076358]","[0.16967101936319184, 0.01465407086387292, -0.03278322122134186, 0.09222845495376837, 0.06969761985853676, 0.04161542964287488, 0.00621619858928581, 0.023233403418106487, -0.04385226658107082, -0.0282460493553088, 0.017202818757195, 0.07655324906046548, 0.07165287776451905, 0.015385605446717736, 0.006605120206147447]","[0.3361227497095304, 0.02930604401363218, -0.06554296358552578, 0.18393568105310526, 0.1391699613225649, 0.08318284492583855, 0.012432237047109284, 0.04645844785247451, -0.08764835714481671, -0.056477079631481686, 0.034402243949359715, 0.15280810913537893, 0.14306100778403513, 0.03076878310189286, 0.006605024152614428]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,2,e,True,frozen_teacher_native,0.5970634950974216,"[0.13243391754213799, 0.008748064142890383, 0.03971156777427306, 0.00949198531529075, 0.06556061775911926, 0.001653842112047009, 0.05437654449661544, -0.01902882335541342, -0.0014294686811456667, -0.001961826860594703]","[0.12214934526124334, 0.010295901274467197, -0.028710875679070963, 0.07014435281275193, 0.048021696262772556, 0.029678208542911404, -0.002924815691724386, 0.025557204309215816, -0.03307479157559429, -0.012537944343858987, 0.00985946686374559, 0.06535054005000958, 0.05095958887114665, 0.013303114447078226, 0.010892252231422293]","[0.2430908819482391, 0.020591074964440476, -0.05740597870027333, 0.14005907330894407, 0.09596963254188946, 0.059338996257328455, -0.005849614703190645, 0.05110328271405055, -0.06612547243590167, -0.025074574793364075, 0.019718294799154674, 0.13051533599633694, 0.10183104534102301, 0.02660465947850016, 0.010891821495388391]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,3,e,True,frozen_teacher_native,0.45138819815605713,"[0.1911294399265408, -0.04226306188308958, 0.11670670862729281, 0.1504664675460635, 0.11412540338176631, -0.11373272044118227, 0.06374908443908933, -0.08715548213594593, 0.1232704924735123, -0.0845417301670448]","[0.07980450985599462, 0.006781154551106467, -0.02288327101355248, 0.04986815815570683, 0.030384716700284274, 0.019388168018569588, -0.008080855056616565, 0.023343481484517103, -0.02263018327993838, -0.002371073068750264, 0.004624619856711431, 0.050126197214939223, 0.0326635003017303, 0.010446429602343146, 0.012327570808738093]","[0.15927104351244428, 0.01356210122270478, -0.045758555240208776, 0.09965372260833469, 0.06075073889583941, 0.03877147807898751, -0.016161358334687997, 0.04667848462621229, -0.04525264181759926, -0.0047421372507584145, 0.009249173775821533, 0.10016851282111638, 0.0653037779623735, 0.02089209923996925, 0.012326946377151286]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,4,e,True,frozen_teacher_native,0.4808244912130173,"[0.18797741610774563, -0.06820780899686052, 0.14761733890144005, 0.241146013826538, 0.12492709343893832, -0.19321387433510012, 0.0490051443682087, -0.12447089102941256, 0.20846869809788646, -0.1352204799343193]","[0.047406377605154135, 0.004201457483148715, -0.017697308597106498, 0.034124338537472536, 0.017403798492285835, 0.011698011937440477, -0.011033044138351362, 0.020238966205826617, -0.01433619702076709, 0.0041969498446366785, 0.0010171428241923805, 0.03672502885624089, 0.01872641995021903, 0.007964703864304512, 0.012647468269452455]","[0.09474179272330685, 0.00840286552320869, -0.03539092252119597, 0.06822219821848366, 0.03480408309373791, 0.02339495673549263, -0.02206519296623546, 0.04047240651745948, -0.02867042989031319, 0.008393850405151951, 0.002034284946841625, 0.07341705414061021, 0.03744846254208629, 0.015929070901824143, 0.012646793956108378]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,5,e,True,frozen_teacher_native,0.5904118736235546,"[0.16990977785126213, -0.08214620129660465, 0.15845673488456152, 0.2937248842767944, 0.1287800938819224, -0.2445206147340325, 0.026833199236404724, -0.14637522036918002, 0.2636042950477683, -0.1644088777690411]","[0.02480409509540578, 0.0024304620692574674, -0.013825337236979056, 0.023045890878378713, 0.00851616546602731, 0.006428718896605399, -0.01273223558403872, 0.017570634664038926, -0.008433556650789063, 0.008368196248112855, -0.0013701160783284598, 0.026740711665539686, 0.009036651070109435, 0.006142861143782671, 0.012593088446826451]","[0.049598018994447594, 0.004860914567141567, -0.02764891289246524, 0.04608362350711247, 0.017031919186977548, 0.012857260670247296, -0.025463095243660045, 0.03513765341935166, -0.016866713422497293, 0.01673600184234226, -0.002740230441987102, 0.05346867939973528, 0.018072810194602388, 0.012285567757039982, 0.012592422793728087]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,6,e,True,frozen_teacher_native,0.5392682232146561,"[0.15301292765132524, -0.09034222372287656, 0.16120763473548236, 0.3219668508116993, 0.1329460917167498, -0.27639836241908966, 0.005394759986882229, -0.15916149529031032, 0.2976736996696775, -0.18071504492239068]","[0.009939580863020051, 0.001272359248790649, -0.011192728251781265, 0.01572103273993518, 0.0027307055503007723, 0.0030151230092064396, -0.013710868581745443, 0.015627407606372185, -0.004502740115049425, 0.010965107560981914, -0.002895803210673083, 0.019932096824851125, 0.0026838211191039644, 0.004917026074635971, 0.012449768242708385]","[0.01987850709620815, 0.002544717124368909, -0.022384521754888875, 0.031439475424640206, 0.005461397525844524, 0.006030227744890625, -0.027420018974271237, 0.03125227115398327, -0.009005419369550172, 0.021929336248112483, -0.005791590232555024, 0.039858915293494585, 0.005367629350722483, 0.009833972896935423, 0.01244912505813225]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,7,e,True,frozen_teacher_native,0.4886349485045449,"[0.14102237441642518, -0.09547616694969903, 0.1611154448347384, 0.3362456752490334, 0.1377625814104596, -0.29571636325928496, -0.012218975823419942, -0.16615887251587003, 0.31796065201552304, -0.18976283128539356]","[0.0005518542020229531, 0.0005425164723221901, -0.009504867532423312, 0.011080203443392583, -0.0008993995353636375, 0.0008878856953386709, -0.014272977140943832, 0.014326635509483448, -0.001997488357735751, 0.012550531430615424, -0.003843325311987141, 0.015536088029688805, -0.0013165929185814246, 0.004134434953989928, 0.012313693620653486]","[0.0011037082920036748, 0.0010850328381939362, -0.019009162623159766, 0.022159500046890955, -0.0017987985856995359, 0.0017757709240396862, -0.028544015999436626, 0.028651310794876202, -0.003994971402214564, 0.025099745005936962, -0.007686612777309509, 0.031069676336684938, -0.002633184315694282, 0.008268822793515007, 0.012313071295382835]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,8,e,True,frozen_teacher_native,0.4877481785926113,"[0.13350755430835123, -0.09877095585832059, 0.1602820142035382, 0.34306304138556226, 0.14236402312535856, -0.3072039477018024, -0.02546394946790592, -0.16955961550310286, 0.3296918355761178, -0.1948118258618663]","[-0.0052028476651224086, 9.597088513398338e-05, -0.00846563605075564, 0.008230590441291099, -0.003113321751045348, -0.000399991235755179, -0.014593478373160673, 0.013498639047757173, -0.0004500034837986804, 0.013499967133869094, -0.004417622277332337, 0.012801043412470223, -0.0037619303082219724, 0.0036519542701934633, 0.012208654199516087]","[-0.010405601438508716, 0.00019194176967867924, -0.01693086764198191, 0.016460809184819097, -0.006226623384356088, -0.0007999824288464985, -0.029184884944538376, 0.026995638461036583, -0.0009000069068459547, 0.026998294149281815, -0.008835187080708972, 0.025600688473331083, -0.00752382512378632, 0.007303876070377397, 0.01220804766400635]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,9,e,True,frozen_teacher_native,0.47105295153011784,"[0.12912752559224505, -0.1008814842982934, 0.1594471041071854, 0.3460982277616136, 0.1461835470683386, -0.31392187320977955, -0.03487243183891424, -0.17087475236734834, 0.3363175012239818, -0.19765079815414816]","[-0.008648342404032412, -0.00017048718243034642, -0.007844703309088125, 0.006523386543481932, -0.004432357686997972, -0.0011617909820475715, -0.014773924935974632, 0.012988715437010127, 0.0004832042392475563, 0.014057678184019233, -0.004758235443986817, 0.01114490286212784, -0.005221958642914316, 0.003361911608910823, 0.012134156266045073]","[-0.017296253592552473, -0.0003409743615571196, -0.015689084787365328, 0.013046588023499102, -0.008864657322992792, -0.0023235809186710377, -0.02954570026780962, 0.02597597011680171, 0.0009664084032807278, 0.028113504477966254, -0.009516399068438293, 0.022288882906319748, -0.01044382235565226, 0.006723797886045009, 0.012133560765835093]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,10,e,True,frozen_teacher_native,0.47124875504894426,"[0.12669792566248386, -0.10221348234021817, 0.15880911340966494, 0.34730689681919524, 0.14907433784003576, -0.3177859092539596, -0.04129177765884679, -0.17109611763294924, 0.33998662490224657, -0.19925021273183885]","[-0.010670378315937586, -0.0003259578413461416, -0.007482526636415908, 0.005521580181970924, -0.005202311351216481, -0.0016033800015218488, -0.014873734471151942, 0.012682025335074886, 0.001034936025054705, 0.014378945042724777, -0.0049562159679377715, 0.010163328981807994, -0.00607642067817713, 0.0031910063737797248, 0.012083572781962794]","[-0.02133994673743991, -0.0006519156596039266, -0.014964773990263608, 0.011043048137913338, -0.010404528839728974, -0.003206757255037665, -0.029745275478946363, 0.025362690959022854, 0.0020698713111015313, 0.028755908312495977, -0.009912350773426828, 0.020325958123636637, -0.012152691785895483, 0.006381991085986628, 0.012082984697821788]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,11,e,True,frozen_teacher_native,0.46149146651682127,"[0.12540241416723694, -0.1030371601414677, 0.15837512370044407, 0.34768327699274176, 0.1511311725969294, -0.3199696219935385, -0.0455403434832665, -0.17082492210279376, 0.34198340854656917, -0.20014440766629948]","[-0.011835595509376053, -0.00041475886786303956, -0.0072756689298966405, 0.004944610157587994, -0.005643273278095818, -0.0018545309040928775, -0.01492770936754718, 0.012500981669493455, 0.0013554468636817643, 0.014560323318701527, -0.005069063479397501, 0.009592161624325917, -0.006567419208926527, 0.0030920451958724453, 0.012050134659071534]","[-0.023670085783444858, -0.0008295176881601754, -0.014551081105135012, 0.0098891397215559, -0.011286426745257646, -0.0037090575560182132, -0.029853201307002118, 0.025000661030264788, 0.0027108920671807184, 0.02911858892360279, -0.010138040125262935, 0.019183734889895752, -0.013134649581560602, 0.006184070683652935, 0.0120495514433513]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,12,e,True,frozen_teacher_native,0.4582858070223569,"[0.12473727886797668, -0.10353505699677497, 0.15809926589941714, 0.3477128224591452, 0.15253360989420894, -0.3211798051730328, -0.04828485777530361, -0.17039290525159687, 0.3430522751825319, -0.2006348854132258]","[-0.012495249040594094, -0.00046440361254531087, -0.007159861778952325, 0.004618274317040509, -0.0058911104621109395, -0.001994658325775414, -0.0149560921719237, 0.012395836139537285, 0.0015385522938070606, 0.014660568454465246, -0.005132125903052229, 0.009265440307976103, -0.0068445612111542025, 0.003035690972702905, 0.0120284586455327]","[-0.02498919756318599, -0.0009288071583184546, -0.014319478869296461, 0.009236482967529066, -0.011782084624738278, -0.003989311360845276, -0.029909954244125004, 0.024790402554488992, 0.0030771021596340603, 0.029319036403370604, -0.01026416169131513, 0.018530350352108836, -0.013688908656895527, 0.006071363295363666, 0.012027878571332244]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,13,e,True,frozen_teacher_native,0.4424934311756229,"[0.12441042590182302, -0.10382884369500668, 0.15793203744217013, 0.34762138130316445, 0.15346129854450533, -0.3218355005866771, -0.0500222777892348, -0.16996258178972498, 0.34361481709460356, -0.20089535351918125]","[-0.012861896438382998, -0.0004915283521916961, -0.0070963550883792505, 0.004437106504355373, -0.006027687611074655, -0.0020712466777683, -0.014970497537664025, 0.012335714263897036, 0.0016414066316610444, 0.0147146898927505, -0.005166634723003544, 0.009081717838307824, -0.006998111304936322, 0.003004147350258766, 0.01201463626848826]","[-0.025722374488828286, -0.000983056625214527, -0.014192471941515381, 0.00887415477092148, -0.012055229221549772, -0.00414248743169455, -0.029938758525839576, 0.02467017718813063, 0.003282810315122888, 0.029427255932420987, -0.010333177501163405, 0.01816293633423537, -0.013995994132723894, 0.006008276625827226, 0.012014058191672384]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,14,e,True,frozen_teacher_native,0.44975436957321513,"[0.1242591933345247, -0.10399776343514826, 0.15783443395226485, 0.3475066572695183, 0.15406140585644834, -0.32218124314513275, -0.05110295968839192, -0.1695996182277648, 0.34390536287468226, -0.20102688540033686]","[-0.013061627518089387, -0.0005059664995784364, -0.0070623215869223275, 0.004338558608111347, -0.0061013265180515155, -0.002112134204475278, -0.014977468697820615, 0.012301884104778666, 0.0016981477885386126, 0.014743126751663806, -0.005185079641103786, 0.0089802735798599, -0.00708146099639529, 0.0029868217247673167, 0.01200595357803134]","[-0.02612176954188191, -0.0010119329128045577, -0.014124408349810245, 0.008677062773244206, -0.012202501618950095, -0.004224262127318488, -0.0299526977204705, 0.02460252713650531, 0.0033962923124417795, 0.02948411731380154, -0.010370066349120315, 0.017960064363974692, -0.014162685254432069, 0.005973625685766501, 0.012005376753548735]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,15,e,True,frozen_teacher_native,0.4543905151877513,"[0.12419577147270144, -0.10409213110562071, 0.15777937614618726, 0.34740559799009035, 0.15444303226987005, -0.32235736976951873, -0.05176451927703666, -0.16931961788351493, 0.34405208289806155, -0.20108812693966183]","[-0.013167926918228497, -0.0005134110505805936, -0.007044576866461047, 0.004286202517810169, -0.006140024792096124, -0.0021333489133856256, -0.01498061213360454, 0.012283179066993027, 0.0017288191699379972, 0.014757575180981683, -0.005194666647627927, 0.008925400388830225, -0.0071256378712475366, 0.0029775115611270476, 0.01200057743192633]","[-0.026334331779715604, -0.0010268220109408738, -0.014088920674470413, 0.008572352539934897, -0.01227989526762069, -0.004266691353949863, -0.02995898318165356, 0.024565122713265043, 0.0034576348951321687, 0.02951300788617663, -0.010389239845729837, 0.017850326778006437, -0.014251034545905334, 0.005955005524081605, 0.012000001381955781]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,16,e,True,frozen_teacher_native,0.44932639070483826,"[0.12417411214867426, -0.10414309616505571, 0.15774935932027193, 0.3473280224321995, 0.15468242604728374, -0.32244297368328884, -0.052163491199956134, -0.16911564231482387, 0.3441240538223144, -0.20111261795294538]","[-0.013222908221925057, -0.0005170923413271925, -0.007035644375504002, 0.00425918173825252, -0.00615971819781032, -0.002143956704210148, -0.014981865855894012, 0.012273043137059599, 0.0017450026930592479, 0.01476459438164829, -0.005199475514961011, 0.008896436415597345, -0.007148371967196466, 0.002972640618915582, 0.011997295308577951]","[-0.026444275242719178, -0.0010341845904794137, -0.014071056577972097, 0.008518311967388073, -0.012319280589439948, -0.004287906838562417, -0.02996149006355205, 0.024544853909114917, 0.0034900018437273262, 0.029527043229132067, -0.010398857320630001, 0.017792403431038946, -0.014296500421873899, 0.0059452637258843605, 0.011996719731104034]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,17,e,True,frozen_teacher_native,0.4406780074855776,"[0.12417083898721952, -0.10416947015111444, 0.1577336026548343, 0.347272846033018, 0.15483088274707366, -0.32248174017983905, -0.05240063168558737, -0.16897297918140616, 0.3441579595970947, -0.2011190661065985]","[-0.013250302348677776, -0.0005188058652886617, -0.007031361889019434, 0.004245757642299375, -0.0061693150950359234, -0.0021489915747060456, -0.014982240442012922, 0.012267682418344956, 0.0017532864149245719, 0.014767785497213838, -0.005201771993309384, 0.00888161312859326, -0.007159623730724691, 0.0029701789765341326, 0.011995319583851128]","[-0.02649905389801738, -0.001037611637482973, -0.01406249202869964, 0.00849146426098557, -0.012338473654521008, -0.004297976533159499, -0.02996223906765439, 0.02453413408576259, 0.0035065692367697784, 0.029533424068881407, -0.010403450153105639, 0.017762759199424896, -0.014319002797245977, 0.0059403404845902496, 0.011994744290679232]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,18,e,True,frozen_teacher_native,0.4433103446483755,"[0.12417457566489043, -0.10418233413318835, 0.15772571009700598, 0.34723552627588, 0.15492201691147628, -0.3224972415255581, -0.052539543642267275, -0.1688762458206083, 0.34417297431512706, -0.20111753514687147]","[-0.013263244122283163, -0.0005195273666402712, -0.0070294579567231905, 0.0042394420431115035, -0.0061737002896400574, -0.002151192407871878, -0.014982243415026335, 0.012264933386841767, 0.0017573569511091592, 0.014769079765571697, -0.005202788598140884, 0.008874336623600985, -0.007164888059119641, 0.0029689936207715206, 0.011994147097403002]","[-0.026524932896933386, -0.0010390546397972538, -0.014058684352310993, 0.008478833289964334, -0.01234724370969548, -0.004302378179142781, -0.02996224501234673, 0.024528636849924502, 0.0035147102840550936, 0.029536012041102257, -0.010405483307743414, 0.017748207336425657, -0.014329530913956239, 0.005937969793970887, 0.011993571972904807]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,19,e,True,frozen_teacher_native,0.4504539220774485,"[0.12418012052367974, -0.10418804797241815, 0.15772200712727336, 0.34721120228129243, 0.15497743923345683, -0.32250184396493453, -0.05261969653617035, -0.16881226555535786, 0.34417893641517844, -0.20111316755074995]","[-0.0132688594731274, -0.0005197734329738545, -0.007028720982202328, 0.004236720641967224, -0.006175494588556419, -0.002152014510859852, -0.014982116997443722, 0.012263581465750595, 0.001759240762850129, 0.014769484744944578, -0.0052031801774021095, 0.008870978165275782, -0.0071671350887492526, 0.0029684639804937853, 0.01199346144812636]","[-0.0265361616223835, -0.0010395467723315266, -0.014057210476091889, 0.008473390585434596, -0.012350832170714043, -0.00430402237750707, -0.029961992233925837, 0.02452593341439172, 0.0035184778958890156, 0.029536821823196033, -0.010406266445065327, 0.017741490948530385, -0.014334024742445679, 0.005936910522751172, 0.011992886422250274]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,20,e,True,frozen_teacher_native,,"[0.12418533643211813, -0.10419015903862634, 0.15772044625953818, 0.3471958104124043, 0.15501083997718107, -0.32250180560678565, -0.05266520458299685, -0.16877081759320237, 0.3441807793048908, -0.2011083936399788]","[-0.013270924453603141, -0.0005198088572439885, -0.007028522448918211, 0.004235734770551561, -0.006176067973983731, -0.002152208949946378, -0.014981968179617998, 0.012262956647989754, 0.0017600292015025939, 0.014769508225211616, -0.005203284889281461, 0.008869581612819394, -0.007167931925746166, 0.0029682576158537957, 0.011993066667389597]","[-0.026540290856175392, -0.0010396176208526526, -0.014056813429138703, 0.008471418877987002, -0.012351978897831623, -0.004304411253879006, -0.029961694665072168, 0.02452468396678109, 0.003520054768311446, 0.02953686877348772, -0.01040647586315427, 0.017738698063372787, -0.01433561833456964, 0.005936497797107798, 0.011992491698292689]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,21,e,True,frozen_teacher_native,,"[0.12418953083631208, -0.10419058100547791, 0.15771992244253383, 0.34718631249203263, 0.15503078823762736, -0.3225001401744531, -0.05269058495331558, -0.16874444397014948, 0.34418090222248265, -0.20110421319556432]","[-0.013271382309840832, -0.0005197636289975007, -0.007028547922949766, 0.004235530182132865, -0.006176113256160527, -0.0021521487574368173, -0.014981838016188942, 0.01226269678989922, 0.0017602957300676984, 0.01476939434538441, -0.005203271033744284, 0.008869118420108152, -0.007168080739533445, 0.0029682012468655455, 0.011992843153501749]","[-0.02654120640739121, -0.0010395271643841163, -0.014056864374685046, 0.008471009708490393, -0.012352069458730809, -0.00430429086941749, -0.02996143439663761, 0.024524164328745508, 0.003520587823790156, 0.029536641063508822, -0.010406448152830155, 0.017737771750820933, -0.014335915946852525, 0.005936385060124557, 0.011992268216549978]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,22,e,True,frozen_teacher_native,,"[0.12419263793617175, -0.10419030376995418, 0.15771986074602662, 0.34718058241066113, 0.1550425922726844, -0.3224981926714776, -0.052704452252578145, -0.16872792847110804, 0.34418042186233944, -0.2011009168375592]","[-0.013271194988319704, -0.0005196976302829933, -0.0070286479448053735, 0.004235635984023829, -0.006175965250523739, -0.0021520093083655972, -0.014981737413458146, 0.012262610942021981, 0.0017603323997421958, 0.01476925239410219, -0.005203218132830685, 0.008869064692914545, -0.007167975798081726, 0.002968207728420046, 0.011992718964697006]","[-0.026540831830326, -0.0010393951669907565, -0.014057064408514189, 0.00847122130847616, -0.01235177345874784, -0.004304011972566748, -0.029961233236330626, 0.024523992658806792, 0.003520661162911894, 0.029536357222863872, -0.010406342353867358, 0.01773766430488572, -0.014335706074732632, 0.00593639802311935, 0.0119921440456052]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,23,e,True,frozen_teacher_native,,"[0.12419482332936053, -0.10418981052453634, 0.15771997567847842, 0.3471771983107885, 0.15504950949442617, -0.32249648577996126, -0.05271184476923345, -0.1687177367947311, 0.3441798230796516, -0.2010984766022065]","[-0.01327081268854758, -0.0005196356242178073, -0.007028756984765155, 0.004235832799403107, -0.006175775015163308, -0.0021518660527565154, -0.014981664898845658, 0.012262601567305905, 0.0017602817437613744, 0.014769125442949404, -0.005203160796337346, 0.008869164923709772, -0.007167799684935604, 0.0029682353908484383, 0.011992651453243358]","[-0.026540067365426866, -0.0010392711548938745, -0.01405728247766038, 0.008471614932172498, -0.012351393002538283, -0.004303725462675366, -0.029961088239652788, 0.024523973912193738, 0.003520559851264184, 0.029536103375933685, -0.010406227683985187, 0.017737864750708453, -0.014335353866536667, 0.005936453347488707, 0.011992076543860423]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,24,e,True,frozen_teacher_native,,"[0.12419630516970752, -0.10418931656671994, 0.1577201346185508, 0.3471752413713782, 0.15505352097996494, -0.3224951614775702, -0.05271566501234583, -0.1687115337783699, 0.34417929096281785, -0.20109674676575082]","[-0.013270427646759116, -0.0005195856867171011, -0.007028850394614359, 0.0042360276816087354, -0.006175602907232763, -0.0021517462142433027, -0.014981614976438237, 0.012262620962243039, 0.0017602090402629956, 0.014769025910205015, -0.005203111898104229, 0.00886930235809074, -0.007167628946484197, 0.002968265828980649, 0.011992615712129426]","[-0.026539297417452944, -0.0010391712799194277, -0.014057469288129436, 0.008472004689590253, -0.012351048799804957, -0.004303485786758707, -0.029960988417244712, 0.024524012696235692, 0.0035204144447179638, 0.029535904353859874, -0.010406129890166512, 0.017738139597849437, -0.014335012407177014, 0.0059365142232167805, 0.0119920408078864]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,25,e,True,frozen_teacher_native,,"[0.1241972822493877, -0.10418890223863839, 0.15772028247004408, 0.3471741341689983, 0.15505582098601034, -0.32249420296649434, -0.0527175582044508, -0.1687078084341884, 0.34417887630358907, -0.20109555961622316]","[-0.013270108060130462, -0.0005195486007109388, -0.007028922183925122, 0.004236188240591716, -0.006175466980092198, -0.002151655331471466, -0.014981581734136997, 0.012262647269029307, 0.001760141093982725, 0.014768953341260166, -0.00520307446938512, 0.008869429337733227, -0.007167489592423587, 0.0029682920401425377, 0.011992597421992107]","[-0.026538658356740838, -0.001039097107927126, -0.014057612859657658, 0.008472325801793947, -0.01235077695589133, -0.004303304022056571, -0.029960921947562356, 0.024524065301897404, 0.0035202785525784465, 0.029535759247623493, -0.010406055034754813, 0.017738393537157587, -0.014334733713373628, 0.005936566645078684, 0.011992022520379364]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,26,e,True,frozen_teacher_native,,"[0.12419791207950734, -0.10418858453542165, 0.1577204013389588, 0.3471735224541252, 0.15505712304211497, -0.3224935405014486, -0.05271844026449338, -0.16870560048877595, 0.3441785754035216, -0.2010947656083661]","[-0.013269866665325574, -0.0005195224344194129, -0.007028973970358808, 0.0042363089967939055, -0.006175367306201126, -0.0021515903510367653, -0.014981560165568411, 0.012262671542379647, 0.0017600865326641455, 0.014768902866773915, -0.005203047572217412, 0.0088695308119104, -0.0071673853560391305, 0.002968312264562552, 0.011992588489280646]","[-0.02653817565213674, -0.0010390447753581996, -0.014057716427408067, 0.008472567309864244, -0.012350577615711277, -0.00430317406178882, -0.029960878820105757, 0.02452411384129871, 0.0035201694302793487, 0.029535658320666906, -0.010406001241875682, 0.017738596469547296, -0.014334525251314045, 0.005936607093562327, 0.011992013588952504]",,,
fixed_teacher_trace,g_impulse_then_e,fixed_native,,27,e,True,frozen_teacher_native,,"[0.12419831033632564, -0.10418835411322859, 0.15772048971643002, 0.3471731935933652, 0.15505784952798563, -0.3224930978744639, -0.05271881062046222, -0.1687043093489091, 0.3441783667591168, -0.20109424580896837]","[-0.013269694463549194, -0.0005195046277991894, -0.007029009773779505, 0.004236394890879055, -0.0061752976317885205, -0.0021515457219646885, -0.014981546466427409, 0.012262690951099366, 0.0017600460913735306, 0.014768868926847348, -0.005203029044237771, 0.008869605840477628, -0.007167311486272952, 0.00296832690313344, 0.011992584425633595]","[-0.02653783130922188, -0.0010390091621273645, -0.014057788030711718, 0.008472739094951552, -0.01235043827219996, -0.004303084804057862, -0.029960851427972293, 0.024524152652901626, 0.0035200885479486793, 0.02953559045561757, -0.010405964186919546, 0.017738746514877488, -0.014334377519370937, 0.005936636370446146, 0.011992009525889838]",,,
