row_type,lane_id,unit_id,metric,value,detail
teacher_restart,fresh_teacher,restart-0,validation_score,0.587631778472019,"{""confirmation_logical_z_lifetime"": 8.042885862796526, ""confirmation_selection_score"": 0.5970348522178355, ""primary_logical_z_lifetime"": 7.001796091667185, ""primary_selection_score"": 0.5635444236210414, ""restart_index"": 0, ""selected_on_validation"": true, ""training_seed"": 601, ""unit_id"": ""restart-0"", ""validation_score"": 0.587631778472019}"
teacher_restart,fresh_teacher,restart-1,validation_score,0.5852638642400338,"{""confirmation_logical_z_lifetime"": 7.815242187209249, ""confirmation_selection_score"": 0.5918596228743546, ""primary_logical_z_lifetime"": 6.789208504969109, ""primary_selection_score"": 0.5577910273920712, ""restart_index"": 1, ""selected_on_validation"": false, ""training_seed"": 709, ""unit_id"": ""restart-1"", ""validation_score"": 0.5852638642400338}"
teacher_restart,fresh_teacher,restart-2,validation_score,0.5867017738638844,"{""confirmation_logical_z_lifetime"": 8.030818496055215, ""confirmation_selection_score"": 0.5984798272501237, ""primary_logical_z_lifetime"": 7.085530024799882, ""primary_selection_score"": 0.5676718942712915, ""restart_index"": 2, ""selected_on_validation"": false, ""training_seed"": 811, ""unit_id"": ""restart-2"", ""validation_score"": 0.5867017738638844}"
teacher_restart_seed,fresh_teacher/primary,restart-0-seed-42013,logical_z_lifetime,7.30761495292907,"{""evaluation_seed"": 42013, ""restart_index"": 0, ""unit_id"": ""restart-0-seed-42013"", ""value"": 7.30761495292907}"
teacher_restart_seed,fresh_teacher/primary,restart-0-seed-42017,logical_z_lifetime,6.862630614673412,"{""evaluation_seed"": 42017, ""restart_index"": 0, ""unit_id"": ""restart-0-seed-42017"", ""value"": 6.862630614673412}"
teacher_restart_seed,fresh_teacher/primary,restart-0-seed-42019,logical_z_lifetime,6.926515034736807,"{""evaluation_seed"": 42019, ""restart_index"": 0, ""unit_id"": ""restart-0-seed-42019"", ""value"": 6.926515034736807}"
teacher_restart_seed,fresh_teacher/primary,restart-0-seed-42023,logical_z_lifetime,7.398063813882628,"{""evaluation_seed"": 42023, ""restart_index"": 0, ""unit_id"": ""restart-0-seed-42023"", ""value"": 7.398063813882628}"
teacher_restart_seed,fresh_teacher/primary,restart-0-seed-42043,logical_z_lifetime,6.350120282739423,"{""evaluation_seed"": 42043, ""restart_index"": 0, ""unit_id"": ""restart-0-seed-42043"", ""value"": 6.350120282739423}"
teacher_restart_seed,fresh_teacher/primary,restart-0-seed-42061,logical_z_lifetime,7.107776525364498,"{""evaluation_seed"": 42061, ""restart_index"": 0, ""unit_id"": ""restart-0-seed-42061"", ""value"": 7.107776525364498}"
teacher_restart_seed,fresh_teacher/primary,restart-0-seed-42071,logical_z_lifetime,6.3888191318426735,"{""evaluation_seed"": 42071, ""restart_index"": 0, ""unit_id"": ""restart-0-seed-42071"", ""value"": 6.3888191318426735}"
teacher_restart_seed,fresh_teacher/primary,restart-0-seed-42073,logical_z_lifetime,7.672828377168962,"{""evaluation_seed"": 42073, ""restart_index"": 0, ""unit_id"": ""restart-0-seed-42073"", ""value"": 7.672828377168962}"
teacher_restart_seed,fresh_teacher/primary,restart-1-seed-42013,logical_z_lifetime,6.82673872002716,"{""evaluation_seed"": 42013, ""restart_index"": 1, ""unit_id"": ""restart-1-seed-42013"", ""value"": 6.82673872002716}"
teacher_restart_seed,fresh_teacher/primary,restart-1-seed-42017,logical_z_lifetime,6.6940077374293665,"{""evaluation_seed"": 42017, ""restart_index"": 1, ""unit_id"": ""restart-1-seed-42017"", ""value"": 6.6940077374293665}"
teacher_restart_seed,fresh_teacher/primary,restart-1-seed-42019,logical_z_lifetime,6.845041734208905,"{""evaluation_seed"": 42019, ""restart_index"": 1, ""unit_id"": ""restart-1-seed-42019"", ""value"": 6.845041734208905}"
teacher_restart_seed,fresh_teacher/primary,restart-1-seed-42023,logical_z_lifetime,6.788648928709129,"{""evaluation_seed"": 42023, ""restart_index"": 1, ""unit_id"": ""restart-1-seed-42023"", ""value"": 6.788648928709129}"
teacher_restart_seed,fresh_teacher/primary,restart-1-seed-42043,logical_z_lifetime,6.399614025257533,"{""evaluation_seed"": 42043, ""restart_index"": 1, ""unit_id"": ""restart-1-seed-42043"", ""value"": 6.399614025257533}"
teacher_restart_seed,fresh_teacher/primary,restart-1-seed-42061,logical_z_lifetime,6.633709435121277,"{""evaluation_seed"": 42061, ""restart_index"": 1, ""unit_id"": ""restart-1-seed-42061"", ""value"": 6.633709435121277}"
teacher_restart_seed,fresh_teacher/primary,restart-1-seed-42071,logical_z_lifetime,6.722847653021626,"{""evaluation_seed"": 42071, ""restart_index"": 1, ""unit_id"": ""restart-1-seed-42071"", ""value"": 6.722847653021626}"
teacher_restart_seed,fresh_teacher/primary,restart-1-seed-42073,logical_z_lifetime,7.403059805977875,"{""evaluation_seed"": 42073, ""restart_index"": 1, ""unit_id"": ""restart-1-seed-42073"", ""value"": 7.403059805977875}"
teacher_restart_seed,fresh_teacher/primary,restart-2-seed-42013,logical_z_lifetime,7.243034516624451,"{""evaluation_seed"": 42013, ""restart_index"": 2, ""unit_id"": ""restart-2-seed-42013"", ""value"": 7.243034516624451}"
teacher_restart_seed,fresh_teacher/primary,restart-2-seed-42017,logical_z_lifetime,6.898021922463601,"{""evaluation_seed"": 42017, ""restart_index"": 2, ""unit_id"": ""restart-2-seed-42017"", ""value"": 6.898021922463601}"
teacher_restart_seed,fresh_teacher/primary,restart-2-seed-42019,logical_z_lifetime,6.862348864751814,"{""evaluation_seed"": 42019, ""restart_index"": 2, ""unit_id"": ""restart-2-seed-42019"", ""value"": 6.862348864751814}"
teacher_restart_seed,fresh_teacher/primary,restart-2-seed-42023,logical_z_lifetime,7.352968513845804,"{""evaluation_seed"": 42023, ""restart_index"": 2, ""unit_id"": ""restart-2-seed-42023"", ""value"": 7.352968513845804}"
teacher_restart_seed,fresh_teacher/primary,restart-2-seed-42043,logical_z_lifetime,6.4860007647822115,"{""evaluation_seed"": 42043, ""restart_index"": 2, ""unit_id"": ""restart-2-seed-42043"", ""value"": 6.4860007647822115}"
teacher_restart_seed,fresh_teacher/primary,restart-2-seed-42061,logical_z_lifetime,7.189589638662881,"{""evaluation_seed"": 42061, ""restart_index"": 2, ""unit_id"": ""restart-2-seed-42061"", ""value"": 7.189589638662881}"
teacher_restart_seed,fresh_teacher/primary,restart-2-seed-42071,logical_z_lifetime,6.940173202647445,"{""evaluation_seed"": 42071, ""restart_index"": 2, ""unit_id"": ""restart-2-seed-42071"", ""value"": 6.940173202647445}"
teacher_restart_seed,fresh_teacher/primary,restart-2-seed-42073,logical_z_lifetime,7.7121027746208455,"{""evaluation_seed"": 42073, ""restart_index"": 2, ""unit_id"": ""restart-2-seed-42073"", ""value"": 7.7121027746208455}"
distribution,fresh_teacher/primary,restart-score,selection_score,0.5635444236210414,"{""count"": 3, ""higher_is_better"": true, ""iqr"": 0.004940433439610148, ""maximum"": 0.5676718942712915, ""median"": 0.5635444236210414, ""minimum"": 0.5577910273920712, ""q1"": 0.5606677255065563, ""q3"": 0.5656081589461665, ""worst_quartile"": [{""unit_id"": ""restart-1"", ""value"": 0.5577910273920712}], ""worst_quartile_count"": 1, ""worst_quartile_rule"": ""lower_is_worse""}"
hindsight_diagnostic,fresh_teacher/primary,test-best-restart,postselection_optimism,0.004127470650250098,"{""agrees_with_validation_selection"": false, ""postselection_optimism"": 0.004127470650250098, ""restart_index"": 2, ""used_to_change_selection"": false, ""validation_selected_restart"": 0, ""validation_selected_value"": 0.5635444236210414, ""value"": 0.5676718942712915}"
teacher_restart_seed,fresh_teacher/confirmation,restart-0-seed-43003,logical_z_lifetime,8.707642001636213,"{""evaluation_seed"": 43003, ""restart_index"": 0, ""unit_id"": ""restart-0-seed-43003"", ""value"": 8.707642001636213}"
teacher_restart_seed,fresh_teacher/confirmation,restart-0-seed-43013,logical_z_lifetime,7.8911520038578615,"{""evaluation_seed"": 43013, ""restart_index"": 0, ""unit_id"": ""restart-0-seed-43013"", ""value"": 7.8911520038578615}"
teacher_restart_seed,fresh_teacher/confirmation,restart-0-seed-43019,logical_z_lifetime,7.913684535093994,"{""evaluation_seed"": 43019, ""restart_index"": 0, ""unit_id"": ""restart-0-seed-43019"", ""value"": 7.913684535093994}"
teacher_restart_seed,fresh_teacher/confirmation,restart-0-seed-43037,logical_z_lifetime,7.6590649105980315,"{""evaluation_seed"": 43037, ""restart_index"": 0, ""unit_id"": ""restart-0-seed-43037"", ""value"": 7.6590649105980315}"
teacher_restart_seed,fresh_teacher/confirmation,restart-1-seed-43003,logical_z_lifetime,8.331636293564063,"{""evaluation_seed"": 43003, ""restart_index"": 1, ""unit_id"": ""restart-1-seed-43003"", ""value"": 8.331636293564063}"
teacher_restart_seed,fresh_teacher/confirmation,restart-1-seed-43013,logical_z_lifetime,8.053767746065553,"{""evaluation_seed"": 43013, ""restart_index"": 1, ""unit_id"": ""restart-1-seed-43013"", ""value"": 8.053767746065553}"
teacher_restart_seed,fresh_teacher/confirmation,restart-1-seed-43019,logical_z_lifetime,7.431387634617851,"{""evaluation_seed"": 43019, ""restart_index"": 1, ""unit_id"": ""restart-1-seed-43019"", ""value"": 7.431387634617851}"
teacher_restart_seed,fresh_teacher/confirmation,restart-1-seed-43037,logical_z_lifetime,7.444177074589524,"{""evaluation_seed"": 43037, ""restart_index"": 1, ""unit_id"": ""restart-1-seed-43037"", ""value"": 7.444177074589524}"
teacher_restart_seed,fresh_teacher/confirmation,restart-2-seed-43003,logical_z_lifetime,8.84761294768673,"{""evaluation_seed"": 43003, ""restart_index"": 2, ""unit_id"": ""restart-2-seed-43003"", ""value"": 8.84761294768673}"
teacher_restart_seed,fresh_teacher/confirmation,restart-2-seed-43013,logical_z_lifetime,7.900411557130273,"{""evaluation_seed"": 43013, ""restart_index"": 2, ""unit_id"": ""restart-2-seed-43013"", ""value"": 7.900411557130273}"
teacher_restart_seed,fresh_teacher/confirmation,restart-2-seed-43019,logical_z_lifetime,7.648351151157886,"{""evaluation_seed"": 43019, ""restart_index"": 2, ""unit_id"": ""restart-2-seed-43019"", ""value"": 7.648351151157886}"
teacher_restart_seed,fresh_teacher/confirmation,restart-2-seed-43037,logical_z_lifetime,7.726898328245966,"{""evaluation_seed"": 43037, ""restart_index"": 2, ""unit_id"": ""restart-2-seed-43037"", ""value"": 7.726898328245966}"
distribution,fresh_teacher/confirmation,restart-score,selection_score,0.5970348522178355,"{""count"": 3, ""higher_is_better"": true, ""iqr"": 0.0033101021878846337, ""maximum"": 0.5984798272501237, ""median"": 0.5970348522178355, ""minimum"": 0.5918596228743546, ""q1"": 0.594447237546095, ""q3"": 0.5977573397339796, ""worst_quartile"": [{""unit_id"": ""restart-1"", ""value"": 0.5918596228743546}], ""worst_quartile_count"": 1, ""worst_quartile_rule"": ""lower_is_worse""}"
hindsight_diagnostic,fresh_teacher/confirmation,test-best-restart,postselection_optimism,0.0014449750322882426,"{""agrees_with_validation_selection"": false, ""postselection_optimism"": 0.0014449750322882426, ""restart_index"": 2, ""used_to_change_selection"": false, ""validation_selected_restart"": 0, ""validation_selected_value"": 0.5970348522178355, ""value"": 0.5984798272501237}"
student_candidate,low_dimensional_student,d1-r0,validation_mse,1.2974364624235156e-05,"{""dimension"": 1, ""restart_index"": 0, ""restart_seed"": 44311, ""selected_on_validation"": false, ""unit_id"": ""d1-r0"", ""value"": 1.2974364624235156e-05}"
student_candidate,low_dimensional_student,d1-r1,validation_mse,1.297469494249371e-05,"{""dimension"": 1, ""restart_index"": 1, ""restart_seed"": 44321, ""selected_on_validation"": false, ""unit_id"": ""d1-r1"", ""value"": 1.297469494249371e-05}"
student_candidate,low_dimensional_student,d1-r2,validation_mse,1.2974958205648455e-05,"{""dimension"": 1, ""restart_index"": 2, ""restart_seed"": 44331, ""selected_on_validation"": false, ""unit_id"": ""d1-r2"", ""value"": 1.2974958205648455e-05}"
student_candidate,low_dimensional_student,d2-r0,validation_mse,1.2192077486619571e-05,"{""dimension"": 2, ""restart_index"": 0, ""restart_seed"": 44311, ""selected_on_validation"": false, ""unit_id"": ""d2-r0"", ""value"": 1.2192077486619571e-05}"
student_candidate,low_dimensional_student,d2-r1,validation_mse,1.1981863025163392e-05,"{""dimension"": 2, ""restart_index"": 1, ""restart_seed"": 44321, ""selected_on_validation"": false, ""unit_id"": ""d2-r1"", ""value"": 1.1981863025163392e-05}"
student_candidate,low_dimensional_student,d2-r2,validation_mse,1.0832970407575323e-05,"{""dimension"": 2, ""restart_index"": 2, ""restart_seed"": 44331, ""selected_on_validation"": false, ""unit_id"": ""d2-r2"", ""value"": 1.0832970407575323e-05}"
student_candidate,low_dimensional_student,d4-r0,validation_mse,5.648504178206215e-06,"{""dimension"": 4, ""restart_index"": 0, ""restart_seed"": 44311, ""selected_on_validation"": true, ""unit_id"": ""d4-r0"", ""value"": 5.648504178206215e-06}"
student_candidate,low_dimensional_student,d4-r1,validation_mse,9.237523421616955e-06,"{""dimension"": 4, ""restart_index"": 1, ""restart_seed"": 44321, ""selected_on_validation"": false, ""unit_id"": ""d4-r1"", ""value"": 9.237523421616955e-06}"
student_candidate,low_dimensional_student,d4-r2,validation_mse,9.478675957922353e-06,"{""dimension"": 4, ""restart_index"": 2, ""restart_seed"": 44331, ""selected_on_validation"": false, ""unit_id"": ""d4-r2"", ""value"": 9.478675957922353e-06}"
student_dimension,low_dimensional_student,dimension-1,evaluation_mse,1.407074438747453e-05,"{""dimension"": 1, ""evaluation_mse"": 1.407074438747453e-05, ""restart_index"": 0, ""selected_on_validation"": false, ""unit_id"": ""dimension-1"", ""validation_mse"": 1.2974364624235156e-05}"
student_dimension,low_dimensional_student,dimension-2,evaluation_mse,1.1716057432819005e-05,"{""dimension"": 2, ""evaluation_mse"": 1.1716057432819005e-05, ""restart_index"": 2, ""selected_on_validation"": false, ""unit_id"": ""dimension-2"", ""validation_mse"": 1.0832970407575324e-05}"
student_dimension,low_dimensional_student,dimension-4,evaluation_mse,6.08313615636731e-06,"{""dimension"": 4, ""evaluation_mse"": 6.08313615636731e-06, ""restart_index"": 0, ""selected_on_validation"": true, ""unit_id"": ""dimension-4"", ""validation_mse"": 5.648504178206216e-06}"
hindsight_diagnostic,low_dimensional_student,test-best-dimension,postselection_optimism,0.0,"{""agrees_with_validation_selection"": true, ""dimension"": 4, ""evaluation_mse"": 6.08313615636731e-06, ""postselection_optimism"": 0.0, ""restart_index"": 0, ""used_to_change_selection"": false}"
retention_strategy_seed,gain_retention/primary,standard-seed-444401,logical_z_lifetime,2.7167202927427923,"{""evaluation_seed"": 444401, ""strategy"": ""standard"", ""unit_id"": ""standard-seed-444401"", ""value"": 2.7167202927427923}"
retention_strategy_seed,gain_retention/primary,standard-seed-444403,logical_z_lifetime,2.765477005717912,"{""evaluation_seed"": 444403, ""strategy"": ""standard"", ""unit_id"": ""standard-seed-444403"", ""value"": 2.765477005717912}"
retention_strategy_seed,gain_retention/primary,standard-seed-444409,logical_z_lifetime,2.6546561451469852,"{""evaluation_seed"": 444409, ""strategy"": ""standard"", ""unit_id"": ""standard-seed-444409"", ""value"": 2.6546561451469852}"
retention_strategy_seed,gain_retention/primary,standard-seed-444419,logical_z_lifetime,2.9645069541352242,"{""evaluation_seed"": 444419, ""strategy"": ""standard"", ""unit_id"": ""standard-seed-444419"", ""value"": 2.9645069541352242}"
retention_strategy_seed,gain_retention/primary,standard-seed-444421,logical_z_lifetime,2.6397246082014743,"{""evaluation_seed"": 444421, ""strategy"": ""standard"", ""unit_id"": ""standard-seed-444421"", ""value"": 2.6397246082014743}"
retention_strategy_seed,gain_retention/primary,standard-seed-444443,logical_z_lifetime,2.943431892638581,"{""evaluation_seed"": 444443, ""strategy"": ""standard"", ""unit_id"": ""standard-seed-444443"", ""value"": 2.943431892638581}"
retention_strategy_seed,gain_retention/primary,standard-seed-444449,logical_z_lifetime,2.71308268371949,"{""evaluation_seed"": 444449, ""strategy"": ""standard"", ""unit_id"": ""standard-seed-444449"", ""value"": 2.71308268371949}"
retention_strategy_seed,gain_retention/primary,standard-seed-444461,logical_z_lifetime,2.780132559149548,"{""evaluation_seed"": 444461, ""strategy"": ""standard"", ""unit_id"": ""standard-seed-444461"", ""value"": 2.780132559149548}"
retention_strategy_seed,gain_retention/primary,mf_agent_101-seed-444401,logical_z_lifetime,7.201931834917657,"{""evaluation_seed"": 444401, ""strategy"": ""mf_agent_101"", ""unit_id"": ""mf_agent_101-seed-444401"", ""value"": 7.201931834917657}"
retention_strategy_seed,gain_retention/primary,mf_agent_101-seed-444403,logical_z_lifetime,6.75599620620884,"{""evaluation_seed"": 444403, ""strategy"": ""mf_agent_101"", ""unit_id"": ""mf_agent_101-seed-444403"", ""value"": 6.75599620620884}"
retention_strategy_seed,gain_retention/primary,mf_agent_101-seed-444409,logical_z_lifetime,7.005593424902122,"{""evaluation_seed"": 444409, ""strategy"": ""mf_agent_101"", ""unit_id"": ""mf_agent_101-seed-444409"", ""value"": 7.005593424902122}"
retention_strategy_seed,gain_retention/primary,mf_agent_101-seed-444419,logical_z_lifetime,7.117653598731005,"{""evaluation_seed"": 444419, ""strategy"": ""mf_agent_101"", ""unit_id"": ""mf_agent_101-seed-444419"", ""value"": 7.117653598731005}"
retention_strategy_seed,gain_retention/primary,mf_agent_101-seed-444421,logical_z_lifetime,6.736495715581649,"{""evaluation_seed"": 444421, ""strategy"": ""mf_agent_101"", ""unit_id"": ""mf_agent_101-seed-444421"", ""value"": 6.736495715581649}"
retention_strategy_seed,gain_retention/primary,mf_agent_101-seed-444443,logical_z_lifetime,7.463358930024505,"{""evaluation_seed"": 444443, ""strategy"": ""mf_agent_101"", ""unit_id"": ""mf_agent_101-seed-444443"", ""value"": 7.463358930024505}"
retention_strategy_seed,gain_retention/primary,mf_agent_101-seed-444449,logical_z_lifetime,6.573303184964038,"{""evaluation_seed"": 444449, ""strategy"": ""mf_agent_101"", ""unit_id"": ""mf_agent_101-seed-444449"", ""value"": 6.573303184964038}"
retention_strategy_seed,gain_retention/primary,mf_agent_101-seed-444461,logical_z_lifetime,7.182472519028183,"{""evaluation_seed"": 444461, ""strategy"": ""mf_agent_101"", ""unit_id"": ""mf_agent_101-seed-444461"", ""value"": 7.182472519028183}"
retention_strategy_seed,gain_retention/primary,mf_agent_211-seed-444401,logical_z_lifetime,6.896153093171986,"{""evaluation_seed"": 444401, ""strategy"": ""mf_agent_211"", ""unit_id"": ""mf_agent_211-seed-444401"", ""value"": 6.896153093171986}"
retention_strategy_seed,gain_retention/primary,mf_agent_211-seed-444403,logical_z_lifetime,6.89446512255112,"{""evaluation_seed"": 444403, ""strategy"": ""mf_agent_211"", ""unit_id"": ""mf_agent_211-seed-444403"", ""value"": 6.89446512255112}"
retention_strategy_seed,gain_retention/primary,mf_agent_211-seed-444409,logical_z_lifetime,7.170889562170926,"{""evaluation_seed"": 444409, ""strategy"": ""mf_agent_211"", ""unit_id"": ""mf_agent_211-seed-444409"", ""value"": 7.170889562170926}"
retention_strategy_seed,gain_retention/primary,mf_agent_211-seed-444419,logical_z_lifetime,7.164681972990751,"{""evaluation_seed"": 444419, ""strategy"": ""mf_agent_211"", ""unit_id"": ""mf_agent_211-seed-444419"", ""value"": 7.164681972990751}"
retention_strategy_seed,gain_retention/primary,mf_agent_211-seed-444421,logical_z_lifetime,6.763366799074795,"{""evaluation_seed"": 444421, ""strategy"": ""mf_agent_211"", ""unit_id"": ""mf_agent_211-seed-444421"", ""value"": 6.763366799074795}"
retention_strategy_seed,gain_retention/primary,mf_agent_211-seed-444443,logical_z_lifetime,7.479049024863613,"{""evaluation_seed"": 444443, ""strategy"": ""mf_agent_211"", ""unit_id"": ""mf_agent_211-seed-444443"", ""value"": 7.479049024863613}"
retention_strategy_seed,gain_retention/primary,mf_agent_211-seed-444449,logical_z_lifetime,6.643450780425386,"{""evaluation_seed"": 444449, ""strategy"": ""mf_agent_211"", ""unit_id"": ""mf_agent_211-seed-444449"", ""value"": 6.643450780425386}"
retention_strategy_seed,gain_retention/primary,mf_agent_211-seed-444461,logical_z_lifetime,7.331598752398477,"{""evaluation_seed"": 444461, ""strategy"": ""mf_agent_211"", ""unit_id"": ""mf_agent_211-seed-444461"", ""value"": 7.331598752398477}"
retention_strategy_seed,gain_retention/primary,mf_agent_307-seed-444401,logical_z_lifetime,6.1375537214449025,"{""evaluation_seed"": 444401, ""strategy"": ""mf_agent_307"", ""unit_id"": ""mf_agent_307-seed-444401"", ""value"": 6.1375537214449025}"
retention_strategy_seed,gain_retention/primary,mf_agent_307-seed-444403,logical_z_lifetime,5.9685068591855135,"{""evaluation_seed"": 444403, ""strategy"": ""mf_agent_307"", ""unit_id"": ""mf_agent_307-seed-444403"", ""value"": 5.9685068591855135}"
retention_strategy_seed,gain_retention/primary,mf_agent_307-seed-444409,logical_z_lifetime,6.33867589665857,"{""evaluation_seed"": 444409, ""strategy"": ""mf_agent_307"", ""unit_id"": ""mf_agent_307-seed-444409"", ""value"": 6.33867589665857}"
retention_strategy_seed,gain_retention/primary,mf_agent_307-seed-444419,logical_z_lifetime,6.272141174035445,"{""evaluation_seed"": 444419, ""strategy"": ""mf_agent_307"", ""unit_id"": ""mf_agent_307-seed-444419"", ""value"": 6.272141174035445}"
retention_strategy_seed,gain_retention/primary,mf_agent_307-seed-444421,logical_z_lifetime,6.116553357270467,"{""evaluation_seed"": 444421, ""strategy"": ""mf_agent_307"", ""unit_id"": ""mf_agent_307-seed-444421"", ""value"": 6.116553357270467}"
retention_strategy_seed,gain_retention/primary,mf_agent_307-seed-444443,logical_z_lifetime,7.178346627918115,"{""evaluation_seed"": 444443, ""strategy"": ""mf_agent_307"", ""unit_id"": ""mf_agent_307-seed-444443"", ""value"": 7.178346627918115}"
retention_strategy_seed,gain_retention/primary,mf_agent_307-seed-444449,logical_z_lifetime,5.8937090340504845,"{""evaluation_seed"": 444449, ""strategy"": ""mf_agent_307"", ""unit_id"": ""mf_agent_307-seed-444449"", ""value"": 5.8937090340504845}"
retention_strategy_seed,gain_retention/primary,mf_agent_307-seed-444461,logical_z_lifetime,7.082490824012478,"{""evaluation_seed"": 444461, ""strategy"": ""mf_agent_307"", ""unit_id"": ""mf_agent_307-seed-444461"", ""value"": 7.082490824012478}"
retention_strategy_seed,gain_retention/primary,mf_agent_401-seed-444401,logical_z_lifetime,6.533251766708121,"{""evaluation_seed"": 444401, ""strategy"": ""mf_agent_401"", ""unit_id"": ""mf_agent_401-seed-444401"", ""value"": 6.533251766708121}"
retention_strategy_seed,gain_retention/primary,mf_agent_401-seed-444403,logical_z_lifetime,6.301938588860226,"{""evaluation_seed"": 444403, ""strategy"": ""mf_agent_401"", ""unit_id"": ""mf_agent_401-seed-444403"", ""value"": 6.301938588860226}"
retention_strategy_seed,gain_retention/primary,mf_agent_401-seed-444409,logical_z_lifetime,6.5553186117333055,"{""evaluation_seed"": 444409, ""strategy"": ""mf_agent_401"", ""unit_id"": ""mf_agent_401-seed-444409"", ""value"": 6.5553186117333055}"
retention_strategy_seed,gain_retention/primary,mf_agent_401-seed-444419,logical_z_lifetime,6.894290503910149,"{""evaluation_seed"": 444419, ""strategy"": ""mf_agent_401"", ""unit_id"": ""mf_agent_401-seed-444419"", ""value"": 6.894290503910149}"
retention_strategy_seed,gain_retention/primary,mf_agent_401-seed-444421,logical_z_lifetime,6.222002505442751,"{""evaluation_seed"": 444421, ""strategy"": ""mf_agent_401"", ""unit_id"": ""mf_agent_401-seed-444421"", ""value"": 6.222002505442751}"
retention_strategy_seed,gain_retention/primary,mf_agent_401-seed-444443,logical_z_lifetime,7.556009892977347,"{""evaluation_seed"": 444443, ""strategy"": ""mf_agent_401"", ""unit_id"": ""mf_agent_401-seed-444443"", ""value"": 7.556009892977347}"
retention_strategy_seed,gain_retention/primary,mf_agent_401-seed-444449,logical_z_lifetime,6.5335724996793765,"{""evaluation_seed"": 444449, ""strategy"": ""mf_agent_401"", ""unit_id"": ""mf_agent_401-seed-444449"", ""value"": 6.5335724996793765}"
retention_strategy_seed,gain_retention/primary,mf_agent_401-seed-444461,logical_z_lifetime,7.531416010901468,"{""evaluation_seed"": 444461, ""strategy"": ""mf_agent_401"", ""unit_id"": ""mf_agent_401-seed-444461"", ""value"": 7.531416010901468}"
retention_strategy_seed,gain_retention/primary,mf_agent_503-seed-444401,logical_z_lifetime,6.540159672111882,"{""evaluation_seed"": 444401, ""strategy"": ""mf_agent_503"", ""unit_id"": ""mf_agent_503-seed-444401"", ""value"": 6.540159672111882}"
retention_strategy_seed,gain_retention/primary,mf_agent_503-seed-444403,logical_z_lifetime,6.503413748859661,"{""evaluation_seed"": 444403, ""strategy"": ""mf_agent_503"", ""unit_id"": ""mf_agent_503-seed-444403"", ""value"": 6.503413748859661}"
retention_strategy_seed,gain_retention/primary,mf_agent_503-seed-444409,logical_z_lifetime,6.702307898279145,"{""evaluation_seed"": 444409, ""strategy"": ""mf_agent_503"", ""unit_id"": ""mf_agent_503-seed-444409"", ""value"": 6.702307898279145}"
retention_strategy_seed,gain_retention/primary,mf_agent_503-seed-444419,logical_z_lifetime,6.511877695713881,"{""evaluation_seed"": 444419, ""strategy"": ""mf_agent_503"", ""unit_id"": ""mf_agent_503-seed-444419"", ""value"": 6.511877695713881}"
retention_strategy_seed,gain_retention/primary,mf_agent_503-seed-444421,logical_z_lifetime,6.543715318126287,"{""evaluation_seed"": 444421, ""strategy"": ""mf_agent_503"", ""unit_id"": ""mf_agent_503-seed-444421"", ""value"": 6.543715318126287}"
retention_strategy_seed,gain_retention/primary,mf_agent_503-seed-444443,logical_z_lifetime,7.247830685431557,"{""evaluation_seed"": 444443, ""strategy"": ""mf_agent_503"", ""unit_id"": ""mf_agent_503-seed-444443"", ""value"": 7.247830685431557}"
retention_strategy_seed,gain_retention/primary,mf_agent_503-seed-444449,logical_z_lifetime,6.750800753050395,"{""evaluation_seed"": 444449, ""strategy"": ""mf_agent_503"", ""unit_id"": ""mf_agent_503-seed-444449"", ""value"": 6.750800753050395}"
retention_strategy_seed,gain_retention/primary,mf_agent_503-seed-444461,logical_z_lifetime,7.525657054395335,"{""evaluation_seed"": 444461, ""strategy"": ""mf_agent_503"", ""unit_id"": ""mf_agent_503-seed-444461"", ""value"": 7.525657054395335}"
retention_strategy_seed,gain_retention/primary,teacher-seed-444401,logical_z_lifetime,6.101318788806617,"{""evaluation_seed"": 444401, ""strategy"": ""teacher"", ""unit_id"": ""teacher-seed-444401"", ""value"": 6.101318788806617}"
retention_strategy_seed,gain_retention/primary,teacher-seed-444403,logical_z_lifetime,6.294638368183778,"{""evaluation_seed"": 444403, ""strategy"": ""teacher"", ""unit_id"": ""teacher-seed-444403"", ""value"": 6.294638368183778}"
retention_strategy_seed,gain_retention/primary,teacher-seed-444409,logical_z_lifetime,6.636705389265403,"{""evaluation_seed"": 444409, ""strategy"": ""teacher"", ""unit_id"": ""teacher-seed-444409"", ""value"": 6.636705389265403}"
retention_strategy_seed,gain_retention/primary,teacher-seed-444419,logical_z_lifetime,6.383456213585067,"{""evaluation_seed"": 444419, ""strategy"": ""teacher"", ""unit_id"": ""teacher-seed-444419"", ""value"": 6.383456213585067}"
retention_strategy_seed,gain_retention/primary,teacher-seed-444421,logical_z_lifetime,6.44105200964284,"{""evaluation_seed"": 444421, ""strategy"": ""teacher"", ""unit_id"": ""teacher-seed-444421"", ""value"": 6.44105200964284}"
retention_strategy_seed,gain_retention/primary,teacher-seed-444443,logical_z_lifetime,7.762831377367775,"{""evaluation_seed"": 444443, ""strategy"": ""teacher"", ""unit_id"": ""teacher-seed-444443"", ""value"": 7.762831377367775}"
