row_type,item_id,lane_or_scenario,strategy,metric,value,status_or_scope,passed,source_task,source_artifact_sha256
controller_feasibility,matched_controller_cutoff12_100us:distilled_student:device_feasibility_status,matched_controller_cutoff12_100us,distilled_student,device_feasibility_status,NOT_ESTABLISHED,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:p_g,matched_controller_cutoff16_100us,standard,p_g,0.7742187500000001,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:p_e,matched_controller_cutoff16_100us,standard,p_e,0.22578124999999993,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:expected_e_events,matched_controller_cutoff16_100us,standard,expected_e_events,4.515624999999998,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:multilevel_leakage_occupancy,matched_controller_cutoff16_100us,standard,multilevel_leakage_occupancy,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:multilevel_leakage_events,matched_controller_cutoff16_100us,standard,multilevel_leakage_events,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:reset_events,matched_controller_cutoff16_100us,standard,reset_events,20,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:mean_control_residual_rms,matched_controller_cutoff16_100us,standard,mean_control_residual_rms,0.0,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:mean_parameter_slew_rms,matched_controller_cutoff16_100us,standard,mean_parameter_slew_rms,0.0,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:parameter_saturation_rate,matched_controller_cutoff16_100us,standard,parameter_saturation_rate,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:fidelity_lifetime_us,matched_controller_cutoff16_100us,standard,fidelity_lifetime_us,59.93624544419367,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:logical_z_lifetime_us,matched_controller_cutoff16_100us,standard,logical_z_lifetime_us,51.35106948530427,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:stored_scalars,matched_controller_cutoff16_100us,standard,stored_scalars,15,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:analytic_macs_per_half_cycle,matched_controller_cutoff16_100us,standard,analytic_macs_per_half_cycle,0,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:classical_latency_us,matched_controller_cutoff16_100us,standard,classical_latency_us,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:peak_fidelity_lifetime_in_lane,matched_controller_cutoff16_100us,standard,peak_fidelity_lifetime_in_lane,False,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:standard:device_feasibility_status,matched_controller_cutoff16_100us,standard,device_feasibility_status,NOT_ESTABLISHED,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:p_g,matched_controller_cutoff16_100us,exact_budget_mf,p_g,0.8252343750000002,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:p_e,matched_controller_cutoff16_100us,exact_budget_mf,p_e,0.1747656249999998,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:expected_e_events,matched_controller_cutoff16_100us,exact_budget_mf,expected_e_events,3.4953124999999963,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:multilevel_leakage_occupancy,matched_controller_cutoff16_100us,exact_budget_mf,multilevel_leakage_occupancy,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:multilevel_leakage_events,matched_controller_cutoff16_100us,exact_budget_mf,multilevel_leakage_events,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:reset_events,matched_controller_cutoff16_100us,exact_budget_mf,reset_events,20,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:mean_control_residual_rms,matched_controller_cutoff16_100us,exact_budget_mf,mean_control_residual_rms,0.16720495025154486,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:mean_parameter_slew_rms,matched_controller_cutoff16_100us,exact_budget_mf,mean_parameter_slew_rms,0.04775139014447786,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:parameter_saturation_rate,matched_controller_cutoff16_100us,exact_budget_mf,parameter_saturation_rate,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:fidelity_lifetime_us,matched_controller_cutoff16_100us,exact_budget_mf,fidelity_lifetime_us,91.55711868296532,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:logical_z_lifetime_us,matched_controller_cutoff16_100us,exact_budget_mf,logical_z_lifetime_us,75.07638237580412,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:stored_scalars,matched_controller_cutoff16_100us,exact_budget_mf,stored_scalars,72853,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:analytic_macs_per_half_cycle,matched_controller_cutoff16_100us,exact_budget_mf,analytic_macs_per_half_cycle,72266,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:classical_latency_us,matched_controller_cutoff16_100us,exact_budget_mf,classical_latency_us,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:peak_fidelity_lifetime_in_lane,matched_controller_cutoff16_100us,exact_budget_mf,peak_fidelity_lifetime_in_lane,False,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:exact_budget_mf:device_feasibility_status,matched_controller_cutoff16_100us,exact_budget_mf,device_feasibility_status,NOT_ESTABLISHED,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:p_g,matched_controller_cutoff16_100us,fresh_gru_teacher,p_g,0.8757812500000001,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:p_e,matched_controller_cutoff16_100us,fresh_gru_teacher,p_e,0.12421874999999993,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:expected_e_events,matched_controller_cutoff16_100us,fresh_gru_teacher,expected_e_events,2.4843749999999987,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:multilevel_leakage_occupancy,matched_controller_cutoff16_100us,fresh_gru_teacher,multilevel_leakage_occupancy,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:multilevel_leakage_events,matched_controller_cutoff16_100us,fresh_gru_teacher,multilevel_leakage_events,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:reset_events,matched_controller_cutoff16_100us,fresh_gru_teacher,reset_events,20,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:mean_control_residual_rms,matched_controller_cutoff16_100us,fresh_gru_teacher,mean_control_residual_rms,0.1681215124114221,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:mean_parameter_slew_rms,matched_controller_cutoff16_100us,fresh_gru_teacher,mean_parameter_slew_rms,0.022954518812482606,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:parameter_saturation_rate,matched_controller_cutoff16_100us,fresh_gru_teacher,parameter_saturation_rate,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:fidelity_lifetime_us,matched_controller_cutoff16_100us,fresh_gru_teacher,fidelity_lifetime_us,95.25395856126828,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:logical_z_lifetime_us,matched_controller_cutoff16_100us,fresh_gru_teacher,logical_z_lifetime_us,79.60814365000216,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:stored_scalars,matched_controller_cutoff16_100us,fresh_gru_teacher,stored_scalars,72853,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:analytic_macs_per_half_cycle,matched_controller_cutoff16_100us,fresh_gru_teacher,analytic_macs_per_half_cycle,72266,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:classical_latency_us,matched_controller_cutoff16_100us,fresh_gru_teacher,classical_latency_us,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:peak_fidelity_lifetime_in_lane,matched_controller_cutoff16_100us,fresh_gru_teacher,peak_fidelity_lifetime_in_lane,True,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:fresh_gru_teacher:device_feasibility_status,matched_controller_cutoff16_100us,fresh_gru_teacher,device_feasibility_status,NOT_ESTABLISHED,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:p_g,matched_controller_cutoff16_100us,handcrafted_recurrence,p_g,0.9789062500000001,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:p_e,matched_controller_cutoff16_100us,handcrafted_recurrence,p_e,0.02109374999999991,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:expected_e_events,matched_controller_cutoff16_100us,handcrafted_recurrence,expected_e_events,0.4218749999999982,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:multilevel_leakage_occupancy,matched_controller_cutoff16_100us,handcrafted_recurrence,multilevel_leakage_occupancy,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:multilevel_leakage_events,matched_controller_cutoff16_100us,handcrafted_recurrence,multilevel_leakage_events,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:reset_events,matched_controller_cutoff16_100us,handcrafted_recurrence,reset_events,20,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:mean_control_residual_rms,matched_controller_cutoff16_100us,handcrafted_recurrence,mean_control_residual_rms,0.6751575820937652,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:mean_parameter_slew_rms,matched_controller_cutoff16_100us,handcrafted_recurrence,mean_parameter_slew_rms,0.033266580583798736,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:parameter_saturation_rate,matched_controller_cutoff16_100us,handcrafted_recurrence,parameter_saturation_rate,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:fidelity_lifetime_us,matched_controller_cutoff16_100us,handcrafted_recurrence,fidelity_lifetime_us,63.80656019654458,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:logical_z_lifetime_us,matched_controller_cutoff16_100us,handcrafted_recurrence,logical_z_lifetime_us,62.68071503335679,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:stored_scalars,matched_controller_cutoff16_100us,handcrafted_recurrence,stored_scalars,105,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:analytic_macs_per_half_cycle,matched_controller_cutoff16_100us,handcrafted_recurrence,analytic_macs_per_half_cycle,45,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:classical_latency_us,matched_controller_cutoff16_100us,handcrafted_recurrence,classical_latency_us,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:peak_fidelity_lifetime_in_lane,matched_controller_cutoff16_100us,handcrafted_recurrence,peak_fidelity_lifetime_in_lane,False,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:handcrafted_recurrence:device_feasibility_status,matched_controller_cutoff16_100us,handcrafted_recurrence,device_feasibility_status,NOT_ESTABLISHED,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:p_g,matched_controller_cutoff16_100us,distilled_student,p_g,0.8757812500000001,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:p_e,matched_controller_cutoff16_100us,distilled_student,p_e,0.12421874999999993,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:expected_e_events,matched_controller_cutoff16_100us,distilled_student,expected_e_events,2.4843749999999987,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:multilevel_leakage_occupancy,matched_controller_cutoff16_100us,distilled_student,multilevel_leakage_occupancy,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:multilevel_leakage_events,matched_controller_cutoff16_100us,distilled_student,multilevel_leakage_events,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:reset_events,matched_controller_cutoff16_100us,distilled_student,reset_events,20,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:mean_control_residual_rms,matched_controller_cutoff16_100us,distilled_student,mean_control_residual_rms,0.1680828727215655,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:mean_parameter_slew_rms,matched_controller_cutoff16_100us,distilled_student,mean_parameter_slew_rms,0.024141638071632422,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:parameter_saturation_rate,matched_controller_cutoff16_100us,distilled_student,parameter_saturation_rate,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:fidelity_lifetime_us,matched_controller_cutoff16_100us,distilled_student,fidelity_lifetime_us,94.89394623477284,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:logical_z_lifetime_us,matched_controller_cutoff16_100us,distilled_student,logical_z_lifetime_us,79.08418285940313,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:stored_scalars,matched_controller_cutoff16_100us,distilled_student,stored_scalars,95,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:analytic_macs_per_half_cycle,matched_controller_cutoff16_100us,distilled_student,analytic_macs_per_half_cycle,87,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:classical_latency_us,matched_controller_cutoff16_100us,distilled_student,classical_latency_us,,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:peak_fidelity_lifetime_in_lane,matched_controller_cutoff16_100us,distilled_student,peak_fidelity_lifetime_in_lane,False,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
controller_feasibility,matched_controller_cutoff16_100us:distilled_student:device_feasibility_status,matched_controller_cutoff16_100us,distilled_student,device_feasibility_status,NOT_ESTABLISHED,NOT_ESTABLISHED,,T4.4.4/T5.1.5,088867210996973e56f11da5fb5b7e40dd98adf74cfdbb6b4c6a304d82990051
fault_campaign,nominal_drift:cycles,nominal_drift,,cycles,95984,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,nominal_drift:fallback_cycles,nominal_drift,,fallback_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,nominal_drift:fallback_rate,nominal_drift,,fallback_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,nominal_drift:reset_request_cycles,nominal_drift,,reset_request_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,nominal_drift:reset_request_rate,nominal_drift,,reset_request_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,nominal_drift:unsafe_action_cycles,nominal_drift,,unsafe_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,nominal_drift:unsafe_action_rate,nominal_drift,,unsafe_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,nominal_drift:undefined_action_cycles,nominal_drift,,undefined_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,nominal_drift:undefined_action_rate,nominal_drift,,undefined_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,nominal_drift:ack_timeout_cycles,nominal_drift,,ack_timeout_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,nominal_drift:awaiting_readback_cycles,nominal_drift,,awaiting_readback_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,burst:cycles,burst,,cycles,95984,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,burst:fallback_cycles,burst,,fallback_cycles,260,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,burst:fallback_rate,burst,,fallback_rate,0.002708784797466244,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,burst:reset_request_cycles,burst,,reset_request_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,burst:reset_request_rate,burst,,reset_request_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
