row_type,item_id,task_id,metric,observed_value,threshold_or_role,passed,branch_id,statement,source_artifact_sha256
parent_gate,T4.4.5:exactly_one_branch_is_active,T4.4.5,exactly_one_branch_is_active,True,,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
parent_gate,T4.4.5:strong_branch_requires_every_evidence_predicate,T4.4.5,strong_branch_requires_every_evidence_predicate,True,,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
parent_gate,T4.4.5:fallback_is_automatic_when_any_predicate_fails,T4.4.5,fallback_is_automatic_when_any_predicate_fails,True,,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
parent_gate,T4.4.5:fallback_removes_teacher_and_distillation_claims,T4.4.5,fallback_removes_teacher_and_distillation_claims,True,,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
parent_gate,T4.4.5:qualified_claims_are_finite_model_and_metric_specific,T4.4.5,qualified_claims_are_finite_model_and_metric_specific,True,,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
parent_gate,T4.4.5:universal_nmf_over_mf_claim_is_prohibited,T4.4.5,universal_nmf_over_mf_claim_is_prohibited,True,,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
parent_gate,T4.4.5:optimizer_and_oracle_optimality_claims_are_prohibited,T4.4.5,optimizer_and_oracle_optimality_claims_are_prohibited,True,,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
parent_gate,T4.4.5:leakage_ood_long_horizon_and_hardware_claims_are_prohibited,T4.4.5,leakage_ood_long_horizon_and_hardware_claims_are_prohibited,True,,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
parent_gate,T4.4.5:mf_counterevidence_is_retained_not_overwritten,T4.4.5,mf_counterevidence_is_retained_not_overwritten,True,,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
parent_gate,T4.4.5:later_revocation_triggers_cover_t5_2_t5_4_t5_5_and_t6,T4.4.5,later_revocation_triggers_cover_t5_2_t5_4_t5_5_and_t6,True,,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
parent_gate,T4.4.5:decision_is_deterministic_and_evaluation_free,T4.4.5,decision_is_deterministic_and_evaluation_free,True,,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
file_binding,T4.4.5:0:source_data,T4.4.5,docs/t4_4_5_teacher_student_branch_freeze_source_data.csv,675f05c5d31b73bab6137effb56b40a78354df749ec76b04a4bcb50ba5da70e5,675f05c5d31b73bab6137effb56b40a78354df749ec76b04a4bcb50ba5da70e5,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
file_binding,T4.4.5:1:parent_provenance:T4.4.1,T4.4.5,docs/t4_4_1_bounded_residual_rnn_teacher_validation.json,c71094493a63f7a3b1287d28c0a1b71d3ce7a03e16a281a27967a87a65669d53,c71094493a63f7a3b1287d28c0a1b71d3ce7a03e16a281a27967a87a65669d53,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
file_binding,T4.4.5:2:parent_file:T4.4.1:0,T4.4.5,docs/t4_4_1_bounded_residual_rnn_teacher_source_data.csv,b59bc1c963a3e42cab4ca4f41244160ff1c7221be06be1bfdc070009765dbf88,b59bc1c963a3e42cab4ca4f41244160ff1c7221be06be1bfdc070009765dbf88,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
file_binding,T4.4.5:3:parent_file:T4.4.1:1,T4.4.5,docs/t4_4_1_bounded_residual_rnn_teacher_checkpoints.pt,7c4e004cfb4e04e2ac4848242fbfe63217ef6b89f8780bbce723422be098711e,7c4e004cfb4e04e2ac4848242fbfe63217ef6b89f8780bbce723422be098711e,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
file_binding,T4.4.5:4:parent_provenance:T4.4.2,T4.4.5,docs/t4_4_2_teacher_hidden_control_analysis.json,9cf3ca1f8245b29a537638bea02edaa961862219aacd64e3f7f714d1a2987e2a,9cf3ca1f8245b29a537638bea02edaa961862219aacd64e3f7f714d1a2987e2a,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
file_binding,T4.4.5:5:parent_file:T4.4.2:0,T4.4.5,docs/t4_4_2_teacher_hidden_control_source_data.csv,71c141be72560a48e30ddc4650c4059408a2da50999354e9dfce3f135e1a4531,71c141be72560a48e30ddc4650c4059408a2da50999354e9dfce3f135e1a4531,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
file_binding,T4.4.5:6:parent_provenance:T4.4.3,T4.4.5,docs/t4_4_3_low_dimensional_student_validation.json,1bb56e2d4c8839c4f25e91ece8f404427a1917114bc5e9c69249e92cd7ada26a,1bb56e2d4c8839c4f25e91ece8f404427a1917114bc5e9c69249e92cd7ada26a,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
file_binding,T4.4.5:7:parent_file:T4.4.3:0,T4.4.5,docs/t4_4_3_low_dimensional_student_source_data.csv,74a7ebfc224b79c0b2b874632783684d55971eff486ed1e5dc22f5554bed73ff,74a7ebfc224b79c0b2b874632783684d55971eff486ed1e5dc22f5554bed73ff,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
file_binding,T4.4.5:8:parent_file:T4.4.3:1,T4.4.5,docs/t4_4_3_low_dimensional_student_candidates.pt,dd8ab3aa3cfbde8b186214e209c0abd037230e5958eca86ff2c1e2fb2e504a7c,dd8ab3aa3cfbde8b186214e209c0abd037230e5958eca86ff2c1e2fb2e504a7c,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
file_binding,T4.4.5:9:parent_file:T4.4.3:2,T4.4.5,docs/t4_4_3_low_dimensional_student.json,8d3b575c416795b3af522f0322f8c8b0eed937c41616067d163ce47e5fe9bbae,8d3b575c416795b3af522f0322f8c8b0eed937c41616067d163ce47e5fe9bbae,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
file_binding,T4.4.5:10:parent_provenance:T4.4.4,T4.4.5,docs/t4_4_4_teacher_student_gain_retention.json,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
file_binding,T4.4.5:11:parent_file:T4.4.4:0,T4.4.5,docs/t4_4_4_teacher_student_gain_retention_source_data.csv,b24501ffaa644e427148f13b5a329d9494ca587c6a276bae94bac23455a834a4,b24501ffaa644e427148f13b5a329d9494ca587c6a276bae94bac23455a834a4,True,event_aware_adaptive_map_fpga_codesign,,15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
strong_predicate,all_parent_evidence_is_passed_and_current,,all_parent_evidence_is_passed_and_current,True,all must be true for strong branch,True,event_aware_adaptive_map_fpga_codesign,,
strong_predicate,matched_learned_decoder_candidate_executed,,matched_learned_decoder_candidate_executed,False,all must be true for strong branch,False,event_aware_adaptive_map_fpga_codesign,,
strong_predicate,candidate_compared_on_same_trace_to_static_and_strong_adaptive_baselines,,candidate_compared_on_same_trace_to_static_and_strong_adaptive_baselines,False,all must be true for strong branch,False,event_aware_adaptive_map_fpga_codesign,,
strong_predicate,static_average_p95_and_worst_non_degradation,,static_average_p95_and_worst_non_degradation,False,all must be true for strong branch,False,event_aware_adaptive_map_fpga_codesign,,
strong_predicate,positive_seed_cluster_effect_against_strong_deployable_baseline,,positive_seed_cluster_effect_against_strong_deployable_baseline,False,all must be true for strong branch,False,event_aware_adaptive_map_fpga_codesign,,
strong_predicate,holm_adjusted_repeatable_advantage,,holm_adjusted_repeatable_advantage,False,all must be true for strong branch,False,event_aware_adaptive_map_fpga_codesign,,
strong_predicate,no_preregistered_transient_tail_violation,,no_preregistered_transient_tail_violation,False,all must be true for strong branch,False,event_aware_adaptive_map_fpga_codesign,,
strong_predicate,candidate_is_observed_only_causal_and_deployment_scoped,,candidate_is_observed_only_causal_and_deployment_scoped,False,all must be true for strong branch,False,event_aware_adaptive_map_fpga_codesign,,
fallback_prerequisite,observed_only_adaptive_map_rows_are_registered,,observed_only_adaptive_map_rows_are_registered,True,,True,event_aware_adaptive_map_fpga_codesign,,
fallback_prerequisite,adaptive_map_methods_were_executed_in_decoder_lane,,adaptive_map_methods_were_executed_in_decoder_lane,True,,True,event_aware_adaptive_map_fpga_codesign,,
fallback_prerequisite,event_and_regime_components_are_registered_but_component_only,,event_and_regime_components_are_registered_but_component_only,True,,True,event_aware_adaptive_map_fpga_codesign,,
fallback_prerequisite,fixed_point_contract_passes,,fixed_point_contract_passes,True,,True,event_aware_adaptive_map_fpga_codesign,,
fallback_prerequisite,parametric_map_lut_contract_passes,,parametric_map_lut_contract_passes,True,,True,event_aware_adaptive_map_fpga_codesign,,
fallback_prerequisite,conservative_fallback_contract_passes,,conservative_fallback_contract_passes,True,,True,event_aware_adaptive_map_fpga_codesign,,
fallback_prerequisite,atomic_parameter_bank_contract_passes,,atomic_parameter_bank_contract_passes,True,,True,event_aware_adaptive_map_fpga_codesign,,
counterevidence,multiplicity:hypotheses,T5.1.3,hypotheses,24,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,multiplicity:discoveries,T5.1.3,discoveries,0,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,multiplicity:minimum_raw_p_value,T5.1.3,minimum_raw_p_value,0.03125,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,multiplicity:minimum_adjusted_p_value,T5.1.3,minimum_adjusted_p_value,0.75,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,static_gaussian:static_p_l,T5.1.3,static_p_l,0.0017496744791666667,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,static_gaussian:kalman_p_l,T5.1.3,kalman_p_l,0.001190185546875,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,static_gaussian:static_window_ler_p95,T5.1.3,static_window_ler_p95,0.00390625,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,static_gaussian:kalman_window_ler_p95,T5.1.3,kalman_window_ler_p95,0.00390625,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,static_gaussian:static_observed_worst_window_ler,T5.1.3,static_observed_worst_window_ler,0.009765625,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,static_gaussian:kalman_observed_worst_window_ler,T5.1.3,kalman_observed_worst_window_ler,0.005859375,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,calibration_shift:static_p_l,T5.1.3,static_p_l,0.021636962890625,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,calibration_shift:kalman_p_l,T5.1.3,kalman_p_l,0.005940755208333333,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,calibration_shift:static_window_ler_p95,T5.1.3,static_window_ler_p95,0.0546875,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,calibration_shift:kalman_window_ler_p95,T5.1.3,kalman_window_ler_p95,0.013671875,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,calibration_shift:static_observed_worst_window_ler,T5.1.3,static_observed_worst_window_ler,0.072265625,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,calibration_shift:kalman_observed_worst_window_ler,T5.1.3,kalman_observed_worst_window_ler,0.107421875,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
counterevidence,calibration_shift:transient_tail_violation,T5.1.3,transient_tail_violation,True,,,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
active_claim,CL-T514-F01,,,,direction,,event_aware_adaptive_map_fpga_codesign,"The current paper direction is event/regime-aware, observed-only adaptive periodic MAP with an FPGA-oriented parameter-bank and fail-closed co-design; the registered event components are not yet a unified closed-loop performance result.",
active_claim,CL-T514-F02,,,,counterevidence,,event_aware_adaptive_map_fpga_codesign,Classical adaptive MAP effect sizes are diagnostic only: the 24-comparison Holm family has zero discoveries and the calibration-shift Kalman transient worst window is worse than static.,
active_claim,CL-T514-F03,,,,software_contract,,event_aware_adaptive_map_fpga_codesign,"The fixed-point, parametric MAP-LUT, conservative fallback and atomic-bank evidence is software or hardware-aware validation only, not RTL, synthesis, board, device or measured hardware performance.",
prohibited_claim,PC-T514-01,,,,,,event_aware_adaptive_map_fpga_codesign,"CNN, TCN, GRU or another learned decoder outperforms static MAP or a strong adaptive baseline in the expanded T5.1 matrix",
prohibited_claim,PC-T514-02,,,,,,event_aware_adaptive_map_fpga_codesign,a learned algorithm is superior under mixed drift or all registered noise classes,
prohibited_claim,PC-T514-03,,,,,,event_aware_adaptive_map_fpga_codesign,adaptive decoding is universally superior to static MAP,
prohibited_claim,PC-T514-04,,,,,,event_aware_adaptive_map_fpga_codesign,the four lane-local scenario models form one end-to-end closed-loop robustness experiment,
prohibited_claim,PC-T514-05,,,,,,event_aware_adaptive_map_fpga_codesign,the qualified T4.4.5 controller teacher/student result is matched decoder evidence,
prohibited_claim,PC-T514-06,,,,,,event_aware_adaptive_map_fpga_codesign,the historical T24 frozen-set result is expanded-matrix or independent-seed confirmation,
prohibited_claim,PC-T514-07,,,,,,event_aware_adaptive_map_fpga_codesign,the finite-horizon control reference is a global or ten-cycle control oracle,
prohibited_claim,PC-T514-08,,,,,,event_aware_adaptive_map_fpga_codesign,"software fixed-point or LUT evidence is measured FPGA, board or device performance",
reopen_gate,new_independent_seed_clusters_preregistered_before_access,,,,required before strong branch may be reconsidered,,event_aware_adaptive_map_fpga_codesign,,
reopen_gate,learned_decoder_candidate_runs_same_trace_and_metric_lane,,,,required before strong branch may be reconsidered,,event_aware_adaptive_map_fpga_codesign,,
reopen_gate,static_window_ewma_kalman_and_applicable_sliding_baselines_matched,,,,required before strong branch may be reconsidered,,event_aware_adaptive_map_fpga_codesign,,
reopen_gate,static_average_p95_and_worst_non_degradation,,,,required before strong branch may be reconsidered,,event_aware_adaptive_map_fpga_codesign,,
reopen_gate,drift_or_regime_positive_seed_cluster_ci,,,,required before strong branch may be reconsidered,,event_aware_adaptive_map_fpga_codesign,,
reopen_gate,holm_adjusted_familywise_discovery,,,,required before strong branch may be reconsidered,,event_aware_adaptive_map_fpga_codesign,,
reopen_gate,no_preregistered_transient_tail_violation,,,,required before strong branch may be reconsidered,,event_aware_adaptive_map_fpga_codesign,,
reopen_gate,observed_only_causal_information_set,,,,required before strong branch may be reconsidered,,event_aware_adaptive_map_fpga_codesign,,
reopen_gate,deployment_scope_and_costs_reported,,,,required before strong branch may be reconsidered,,event_aware_adaptive_map_fpga_codesign,,
reopen_gate,t5_1_3_windows_not_relabelled_as_independent_seeds,,,,required before strong branch may be reconsidered,,event_aware_adaptive_map_fpga_codesign,,
contract_gate,all_parent_evidence_is_passed_and_current,,all_parent_evidence_is_passed_and_current,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,exactly_one_branch_is_active,,exactly_one_branch_is_active,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,strong_branch_equals_all_predicates,,strong_branch_equals_all_predicates,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,fallback_automatically_activates_on_failure,,fallback_automatically_activates_on_failure,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,matched_learned_candidate_absence_is_retained,,matched_learned_candidate_absence_is_retained,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,zero_holm_discoveries_are_retained,,zero_holm_discoveries_are_retained,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,calibration_shift_transient_counterevidence_is_retained,,calibration_shift_transient_counterevidence_is_retained,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,cnn_performance_claim_is_removed_in_fallback,,cnn_performance_claim_is_removed_in_fallback,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,teacher_student_controller_evidence_is_not_decoder_evidence,,teacher_student_controller_evidence_is_not_decoder_evidence,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,historical_t24_claim_is_quarantined,,historical_t24_claim_is_quarantined,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,fallback_prerequisites_pass,,fallback_prerequisites_pass,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,software_evidence_is_not_hardware_measurement,,software_evidence_is_not_hardware_measurement,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,independent_unit_remains_evaluation_seed,,independent_unit_remains_evaluation_seed,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,reopen_contract_is_complete_and_forbids_window_pseudoreplication,,reopen_contract_is_complete_and_forbids_window_pseudoreplication,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,semantic_validator_accepts_only_the_derived_verdict,,semantic_validator_accepts_only_the_derived_verdict,True,,True,event_aware_adaptive_map_fpga_codesign,,
contract_gate,decision_is_read_only_and_deterministic,,decision_is_read_only_and_deterministic,True,,True,event_aware_adaptive_map_fpga_codesign,,
