row_type,mechanism,record_id,metric,value,detail
cnn_sample,cnn_residual,84,benefit_off_minus_active_mse,7.092278342700823e-07,"{""active_predicted_delta_b"": [0.002762057607623077, -0.0035098060514207625], ""active_squared_error"": 2.1881876011789762e-06, ""benefit_off_minus_active_mse"": 7.092278342700823e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.8974154354490585e-06, ""sample_id"": 84, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0016922259237617254, -0.0017120754346251488], ""window_id"": 56}"
cnn_sample,cnn_residual,85,benefit_off_minus_active_mse,1.995502044139083e-05,"{""active_predicted_delta_b"": [0.0030200510328599415, -0.0034362047001355238], ""active_squared_error"": 2.202102148178061e-06, ""benefit_off_minus_active_mse"": 1.995502044139083e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.2157122589568892e-05, ""sample_id"": 85, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.004152009263634682, -0.0052033704705536366], ""window_id"": 473}"
cnn_sample,cnn_residual,86,benefit_off_minus_active_mse,3.7449859630455616e-07,"{""active_predicted_delta_b"": [0.002223837218645842, -0.002312608558677403], ""active_squared_error"": 1.1341213073454621e-06, ""benefit_off_minus_active_mse"": 3.7449859630455616e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.5086199036500183e-06, ""sample_id"": 86, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0013629627646878362, -0.001076834392733872], ""window_id"": 146}"
cnn_sample,cnn_residual,87,benefit_off_minus_active_mse,-4.632838305927224e-06,"{""active_predicted_delta_b"": [0.0018486750932749253, -0.0018906562728846481], ""active_squared_error"": 4.727814821207044e-06, ""benefit_off_minus_active_mse"": -4.632838305927224e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 9.497651527981985e-08, ""sample_id"": 87, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.0003518437151797116, 0.0002572139783296734], ""window_id"": 38}"
cnn_sample,cnn_residual,88,benefit_off_minus_active_mse,4.505428635160323e-06,"{""active_predicted_delta_b"": [0.001720370263894854, -0.00258550719454017], ""active_squared_error"": 5.956504036471745e-08, ""benefit_off_minus_active_mse"": 4.505428635160323e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.5649936755250405e-06, ""sample_id"": 88, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.001389340846799314, -0.0026832292787730694], ""window_id"": 488}"
cnn_sample,cnn_residual,89,benefit_off_minus_active_mse,5.948125520905787e-07,"{""active_predicted_delta_b"": [0.0026780798761965965, -0.0024264802480895202], ""active_squared_error"": 2.11056293584141e-06, ""benefit_off_minus_active_mse"": 5.948125520905787e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.7053754879319887e-06, ""sample_id"": 89, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.002289870986714959, -0.00040895212441682816], ""window_id"": 1}"
cnn_sample,cnn_residual,90,benefit_off_minus_active_mse,3.9988689010969265e-06,"{""active_predicted_delta_b"": [0.002235627164494057, -0.0018486570171059433], ""active_squared_error"": 2.601766036878645e-09, ""benefit_off_minus_active_mse"": 3.9988689010969265e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.001470667133805e-06, ""sample_id"": 90, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.002177470363676548, -0.0018059801077470183], ""window_id"": 203}"
cnn_sample,cnn_residual,91,benefit_off_minus_active_mse,1.2086136216964181e-06,"{""active_predicted_delta_b"": [0.0015395472652184287, -0.0024839056762175583], ""active_squared_error"": 5.620550198202329e-07, ""benefit_off_minus_active_mse"": 1.2086136216964181e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.770668641516651e-06, ""sample_id"": 91, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.000848827650770545, -0.001679532346315682], ""window_id"": 302}"
cnn_sample,cnn_residual,92,benefit_off_minus_active_mse,5.012855303626469e-06,"{""active_predicted_delta_b"": [0.0022457655461560174, -0.0038755315314610746], ""active_squared_error"": 6.691286663586209e-07, ""benefit_off_minus_active_mse"": 5.012855303626469e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.68198396998509e-06, ""sample_id"": 92, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0014349749544635415, -0.003050379455089569], ""window_id"": 60}"
cnn_sample,cnn_residual,93,benefit_off_minus_active_mse,1.7797137655708953e-06,"{""active_predicted_delta_b"": [0.0014700957954289179, -0.0013298702630742244], ""active_squared_error"": 3.09529536468536e-08, ""benefit_off_minus_active_mse"": 1.7797137655708953e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.8106667192177488e-06, ""sample_id"": 93, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.001246123225428164, -0.00143823167309165], ""window_id"": 99}"
cnn_sample,cnn_residual,94,benefit_off_minus_active_mse,1.6996962106940037e-05,"{""active_predicted_delta_b"": [0.002240270495312061, -0.003650579595811605], ""active_squared_error"": 1.980099390951912e-06, ""benefit_off_minus_active_mse"": 1.6996962106940037e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.8977061497891948e-05, ""sample_id"": 94, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.003868593368679285, -0.004794591572135687], ""window_id"": 32}"
cnn_sample,cnn_residual,95,benefit_off_minus_active_mse,1.3013124650659232e-05,"{""active_predicted_delta_b"": [0.0018553915893862812, -0.0022418083050972644], ""active_squared_error"": 4.75809907478202e-06, ""benefit_off_minus_active_mse"": 1.3013124650659232e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.7771223725441252e-05, ""sample_id"": 95, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004275113809853792, -0.004155219532549381], ""window_id"": 310}"
cnn_sample,cnn_residual,96,benefit_off_minus_active_mse,1.222415793144354e-05,"{""active_predicted_delta_b"": [0.0021861890585804468, -0.0016555082041108471], ""active_squared_error"": 4.780749845123663e-06, ""benefit_off_minus_active_mse"": 1.222415793144354e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.7004907776567202e-05, ""sample_id"": 96, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.00475966464728117, -0.0033697786275297403], ""window_id"": 447}"
cnn_sample,cnn_residual,97,benefit_off_minus_active_mse,-5.828789409715138e-06,"{""active_predicted_delta_b"": [0.002364837911095972, -0.0031533393690653623], ""active_squared_error"": 6.035974861905062e-06, ""benefit_off_minus_active_mse"": -5.828789409715138e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.0718545218992401e-07, ""sample_id"": 97, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-3.691644815262407e-05, -0.0006426570471376181], ""window_id"": 208}"
cnn_sample,cnn_residual,98,benefit_off_minus_active_mse,6.580760095947145e-06,"{""active_predicted_delta_b"": [0.002563742060611091, -0.0033532166585337896], ""active_squared_error"": 2.0119591758649351e-07, ""benefit_off_minus_active_mse"": 6.580760095947145e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 6.781956013533638e-06, ""sample_id"": 98, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0019797368440777063, -0.0031055682338774204], ""window_id"": 387}"
cnn_sample,cnn_residual,99,benefit_off_minus_active_mse,1.4701538588338864e-05,"{""active_predicted_delta_b"": [0.002437996308685153, -0.002177701939134082], ""active_squared_error"": 4.15840061487241e-06, ""benefit_off_minus_active_mse"": 1.4701538588338864e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.8859939203211273e-05, ""sample_id"": 99, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.0048049576580524445, -0.003825213760137558], ""window_id"": 374}"
cnn_sample,cnn_residual,100,benefit_off_minus_active_mse,-2.656026335090747e-06,"{""active_predicted_delta_b"": [0.0024332571823615133, -0.0024792081617716253], ""active_squared_error"": 3.1756413363982035e-06, ""benefit_off_minus_active_mse"": -2.656026335090747e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.196150013074566e-07, ""sample_id"": 100, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.00046241853851825, -0.00090851477580145], ""window_id"": 293}"
cnn_sample,cnn_residual,101,benefit_off_minus_active_mse,6.940420212459897e-06,"{""active_predicted_delta_b"": [0.0019791962320951945, -0.002159683924921943], ""active_squared_error"": 4.5589704256737334e-07, ""benefit_off_minus_active_mse"": 6.940420212459897e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 7.3963172550272705e-06, ""sample_id"": 101, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0023647015914320946, -0.0030332854948937893], ""window_id"": 197}"
cnn_sample,cnn_residual,102,benefit_off_minus_active_mse,1.5836154334882801e-06,"{""active_predicted_delta_b"": [0.0016706745921415771, -0.0027374434016399743], ""active_squared_error"": 6.158998626201124e-07, ""benefit_off_minus_active_mse"": 1.5836154334882801e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.1995152961083926e-06, ""sample_id"": 102, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.001109380042180419, -0.0017799737397581339], ""window_id"": 112}"
cnn_sample,cnn_residual,103,benefit_off_minus_active_mse,4.981605028641762e-06,"{""active_predicted_delta_b"": [0.0025918900457019096, -0.00328802326753261], ""active_squared_error"": 4.1755381764829626e-07, ""benefit_off_minus_active_mse"": 4.981605028641762e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.399158846290058e-06, ""sample_id"": 103, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0019250583136454225, -0.0026631688233464956], ""window_id"": 275}"
cnn_sample,cnn_residual,104,benefit_off_minus_active_mse,6.904261146514091e-06,"{""active_predicted_delta_b"": [0.0022735526983961576, -0.0024317950853453268], ""active_squared_error"": 1.8309381978685858e-07, ""benefit_off_minus_active_mse"": 6.904261146514091e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 7.0873549663009495e-06, ""sample_id"": 104, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0022276360541582108, -0.0030351849272847176], ""window_id"": 409}"
cnn_sample,cnn_residual,105,benefit_off_minus_active_mse,9.630388092174569e-07,"{""active_predicted_delta_b"": [0.001373240915000928, -0.0016869975149135662], ""active_squared_error"": 2.3582825966852533e-07, ""benefit_off_minus_active_mse"": 9.630388092174569e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.1988670688859821e-06, ""sample_id"": 105, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0007829908863641322, -0.0013359114527702332], ""window_id"": 150}"
cnn_sample,cnn_residual,106,benefit_off_minus_active_mse,1.8766806040939397e-05,"{""active_predicted_delta_b"": [0.0020426006028195862, -0.0032804360422045045], ""active_squared_error"": 4.275442190962895e-06, ""benefit_off_minus_active_mse"": 1.8766806040939397e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.3042248231902292e-05, ""sample_id"": 106, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.003576341550797224, -0.005770119372755289], ""window_id"": 409}"
cnn_sample,cnn_residual,107,benefit_off_minus_active_mse,-5.154572775777923e-06,"{""active_predicted_delta_b"": [0.0015623101181871167, -0.0018728002018833802], ""active_squared_error"": 5.554229970246618e-06, ""benefit_off_minus_active_mse"": -5.154572775777923e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.996571944686948e-07, ""sample_id"": 107, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.000573016528505832, 0.0006862699519842863], ""window_id"": 148}"
cnn_sample,cnn_residual,108,benefit_off_minus_active_mse,5.168456754274858e-06,"{""active_predicted_delta_b"": [0.0022315972178281783, -0.0039896987047697875], ""active_squared_error"": 6.743161840455754e-07, ""benefit_off_minus_active_mse"": 5.168456754274858e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.8427729383204335e-06, ""sample_id"": 108, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0015630342531949282, -0.0030401430558413267], ""window_id"": 278}"
cnn_sample,cnn_residual,109,benefit_off_minus_active_mse,-2.941138279456967e-06,"{""active_predicted_delta_b"": [0.0021268013821302235, -0.0019438889721047213], ""active_squared_error"": 3.029841605036782e-06, ""benefit_off_minus_active_mse"": -2.941138279456967e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 8.8703325579815e-08, ""sample_id"": 109, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.0002876331564038992, -0.00030769110890105367], ""window_id"": 299}"
cnn_sample,cnn_residual,110,benefit_off_minus_active_mse,-3.043631282642286e-07,"{""active_predicted_delta_b"": [0.0024722095510604637, -0.0020982983591769874], ""active_squared_error"": 1.6520715825180278e-06, ""benefit_off_minus_active_mse"": -3.043631282642286e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.3477084542537992e-06, ""sample_id"": 110, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0015540397725999355, -0.0005295066512189806], ""window_id"": 323}"
cnn_sample,cnn_residual,111,benefit_off_minus_active_mse,-4.333730996255816e-06,"{""active_predicted_delta_b"": [0.001910442188190983, -0.0019061675934172796], ""active_squared_error"": 4.374319042959867e-06, ""benefit_off_minus_active_mse"": -4.333730996255816e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.058804670405138e-08, ""sample_id"": 111, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.00026921776589006186, 9.326246799901128e-05], ""window_id"": 218}"
cnn_sample,cnn_residual,112,benefit_off_minus_active_mse,2.8799451532070457e-06,"{""active_predicted_delta_b"": [0.0024254926794901738, -0.002251275387462492], ""active_squared_error"": 3.1250898761451405e-07, ""benefit_off_minus_active_mse"": 2.8799451532070457e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.1924541408215597e-06, ""sample_id"": 112, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0019178945804014802, -0.0016451713163405657], ""window_id"": 55}"
cnn_sample,cnn_residual,113,benefit_off_minus_active_mse,8.102506856675188e-06,"{""active_predicted_delta_b"": [0.0009164118908300824, -0.0016575610771698843], ""active_squared_error"": 6.668603146753634e-06, ""benefit_off_minus_active_mse"": 8.102506856675188e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.4771110003428822e-05, ""sample_id"": 113, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.003838497446849942, -0.003848136868327856], ""window_id"": 451}"
cnn_sample,cnn_residual,114,benefit_off_minus_active_mse,3.951938822552365e-06,"{""active_predicted_delta_b"": [0.0017581552989504473, -0.0013458185426489346], ""active_squared_error"": 2.8948201075075146e-07, ""benefit_off_minus_active_mse"": 3.951938822552365e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.241420833303117e-06, ""sample_id"": 114, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0020862403325736523, -0.002032349118962884], ""window_id"": 454}"
cnn_sample,cnn_residual,115,benefit_off_minus_active_mse,-1.6663699197304229e-06,"{""active_predicted_delta_b"": [0.0031891157447187786, -0.0031178637635097127], ""active_squared_error"": 3.5139039633375155e-06, ""benefit_off_minus_active_mse"": -1.6663699197304229e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.8475340436070927e-06, ""sample_id"": 115, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0016762043815106153, -0.0009409606573171914], ""window_id"": 462}"
cnn_sample,cnn_residual,116,benefit_off_minus_active_mse,1.8361789730348378e-06,"{""active_predicted_delta_b"": [0.001289063443354498, -0.0023389450254000556], ""active_squared_error"": 2.79121534738263e-07, ""benefit_off_minus_active_mse"": 1.8361789730348378e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.1153005077731007e-06, ""sample_id"": 116, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0006503163604065776, -0.0019513302249833941], ""window_id"": 198}"
cnn_sample,cnn_residual,117,benefit_off_minus_active_mse,1.1837492623806506e-06,"{""active_predicted_delta_b"": [0.0029768124661246455, -0.0044109828708588684], ""active_squared_error"": 2.9747225753788697e-06, ""benefit_off_minus_active_mse"": 1.1837492623806506e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.15847183775952e-06, ""sample_id"": 117, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0016663435380905867, -0.0023537720553576946], ""window_id"": 83}"
cnn_sample,cnn_residual,118,benefit_off_minus_active_mse,1.335834018868763e-06,"{""active_predicted_delta_b"": [0.0010031758551540643, -0.000774389357370976], ""active_squared_error"": 1.3351662602958994e-07, ""benefit_off_minus_active_mse"": 1.335834018868763e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.469350644898353e-06, ""sample_id"": 118, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0011523948051035404, -0.0012691286392509937], ""window_id"": 91}"
cnn_sample,cnn_residual,119,benefit_off_minus_active_mse,2.165670141600968e-06,"{""active_predicted_delta_b"": [0.002584756293533016, -0.0033086921082418662], ""active_squared_error"": 1.2564145964577535e-06, ""benefit_off_minus_active_mse"": 2.165670141600968e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.4220847380587215e-06, ""sample_id"": 119, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.001667516422457993, -0.002015826990827918], ""window_id"": 265}"
cnn_sample,cnn_residual,120,benefit_off_minus_active_mse,1.5110493709663874e-05,"{""active_predicted_delta_b"": [0.0022903044114092534, -0.002669015954165415], ""active_squared_error"": 3.3240732665164664e-06, ""benefit_off_minus_active_mse"": 1.5110493709663874e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.843456697618034e-05, ""sample_id"": 120, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.003597821807488799, -0.004891299642622471], ""window_id"": 302}"
cnn_sample,cnn_residual,121,benefit_off_minus_active_mse,-1.205182047283015e-07,"{""active_predicted_delta_b"": [0.0017805532602078197, -0.0019552395471780456], ""active_squared_error"": 9.364884060272009e-07, ""benefit_off_minus_active_mse"": -1.205182047283015e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 8.159702012988994e-07, ""sample_id"": 121, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0008261256734840572, -0.0009744007256813347], ""window_id"": 190}"
cnn_sample,cnn_residual,122,benefit_off_minus_active_mse,-4.40019269133613e-06,"{""active_predicted_delta_b"": [0.0022092119317107953, -0.0014125217770897017], ""active_squared_error"": 4.7919262625384525e-06, ""benefit_off_minus_active_mse"": -4.40019269133613e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.9173357120232177e-07, ""sample_id"": 122, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.00012471716036088765, 0.0008763063233345747], ""window_id"": 123}"
cnn_sample,cnn_residual,123,benefit_off_minus_active_mse,6.602117651978132e-06,"{""active_predicted_delta_b"": [0.0028237573732923134, -0.004000062620430006], ""active_squared_error"": 6.299433871096615e-07, ""benefit_off_minus_active_mse"": 6.602117651978132e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 7.232061039087794e-06, ""sample_id"": 123, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0020061838440597057, -0.003230998059734702], ""window_id"": 509}"
cnn_sample,cnn_residual,124,benefit_off_minus_active_mse,3.6240640545457874e-05,"{""active_predicted_delta_b"": [0.003470555521536636, -0.006461852009019144], ""active_squared_error"": 8.14689538490073e-07, ""benefit_off_minus_active_mse"": 3.6240640545457874e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.7055330083947944e-05, ""sample_id"": 124, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.00415057735517621, -0.007542106322944164], ""window_id"": 371}"
cnn_sample,cnn_residual,125,benefit_off_minus_active_mse,3.700674107808735e-06,"{""active_predicted_delta_b"": [0.0023418948855806433, -0.0021750284998147823], ""active_squared_error"": 1.4805893838709972e-07, ""benefit_off_minus_active_mse"": 3.700674107808735e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.848733046195835e-06, ""sample_id"": 125, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.001801642938517034, -0.002109869383275509], ""window_id"": 107}"
cnn_sample,cnn_residual,126,benefit_off_minus_active_mse,4.865719214170542e-06,"{""active_predicted_delta_b"": [0.002974851599019664, -0.003200246107820579], ""active_squared_error"": 5.78317524950004e-07, ""benefit_off_minus_active_mse"": 4.865719214170542e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.444036739120546e-06, ""sample_id"": 126, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0023167028557509184, -0.002349672606214881], ""window_id"": 110}"
cnn_sample,cnn_residual,127,benefit_off_minus_active_mse,4.201532832047106e-06,"{""active_predicted_delta_b"": [0.0019551742106236913, -0.002119806896342707], ""active_squared_error"": 1.6938924775063297e-09, ""benefit_off_minus_active_mse"": 4.201532832047106e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.203226724524612e-06, ""sample_id"": 127, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0019240444526076317, -0.002168987412005663], ""window_id"": 429}"
cnn_sample,cnn_residual,128,benefit_off_minus_active_mse,5.12300206476835e-06,"{""active_predicted_delta_b"": [0.0020410693981285075, -0.0021619501020173322], ""active_squared_error"": 8.640724216642771e-08, ""benefit_off_minus_active_mse"": 5.12300206476835e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.209409306934778e-06, ""sample_id"": 128, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0019547638949006796, -0.0025686020962893963], ""window_id"": 468}"
cnn_sample,cnn_residual,129,benefit_off_minus_active_mse,-3.0653186260958076e-06,"{""active_predicted_delta_b"": [0.0028479215326990704, -0.004268673897622351], ""active_squared_error"": 5.0128548918092365e-06, ""benefit_off_minus_active_mse"": -3.0653186260958076e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.947536265713429e-06, ""sample_id"": 129, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0009733295300975442, -0.0017168873455375433], ""window_id"": 484}"
cnn_sample,cnn_residual,130,benefit_off_minus_active_mse,1.3585819011321595e-05,"{""active_predicted_delta_b"": [0.0021314942648621273, -0.001939919403098004], ""active_squared_error"": 5.379033546910645e-06, ""benefit_off_minus_active_mse"": 1.3585819011321595e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.896485255823224e-05, ""sample_id"": 130, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004697699565440416, -0.003982627764344215], ""window_id"": 461}"
cnn_sample,cnn_residual,131,benefit_off_minus_active_mse,4.2048241231212954e-06,"{""active_predicted_delta_b"": [0.0025181622230887597, -0.0032051874612369436], ""active_squared_error"": 5.078304746919536e-07, ""benefit_off_minus_active_mse"": 4.2048241231212954e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.712654597813249e-06, ""sample_id"": 131, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0019374055555090308, -0.002381547586992383], ""window_id"": 245}"
cnn_sample,cnn_residual,132,benefit_off_minus_active_mse,4.744611114044258e-06,"{""active_predicted_delta_b"": [0.001739071783028326, -0.0015687722165617733], ""active_squared_error"": 4.815625057355299e-07, ""benefit_off_minus_active_mse"": 4.744611114044258e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.226173619779788e-06, ""sample_id"": 132, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.002050751354545355, -0.002499353140592575], ""window_id"": 177}"
cnn_sample,cnn_residual,133,benefit_off_minus_active_mse,1.8489129913559103e-05,"{""active_predicted_delta_b"": [0.002813489686523691, -0.0029201672934760286], ""active_squared_error"": 3.3546588563364462e-06, ""benefit_off_minus_active_mse"": 1.8489129913559103e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.184378876989555e-05, ""sample_id"": 133, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004963388666510582, -0.004364899825304747], ""window_id"": 356}"
cnn_sample,cnn_residual,134,benefit_off_minus_active_mse,3.6817588331582094e-06,"{""active_predicted_delta_b"": [0.001826642457010239, -0.0021957509275325722], ""active_squared_error"": 1.520800105619661e-07, ""benefit_off_minus_active_mse"": 3.6817588331582094e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.833838843720175e-06, ""sample_id"": 134, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.001327425125055015, -0.0024301481898874044], ""window_id"": 66}"
cnn_sample,cnn_residual,135,benefit_off_minus_active_mse,2.329727768515039e-06,"{""active_predicted_delta_b"": [0.0020485905351106466, -0.001993232373547777], ""active_squared_error"": 1.9570522943381793e-07, ""benefit_off_minus_active_mse"": 2.329727768515039e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.525432997948857e-06, ""sample_id"": 135, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0015249414136633277, -0.0016508845146745443], ""window_id"": 123}"
cnn_sample,cnn_residual,136,benefit_off_minus_active_mse,3.7952131739280774e-06,"{""active_predicted_delta_b"": [0.0008439864745322556, -0.0029501685979936277], ""active_squared_error"": 8.036430075219265e-08, ""benefit_off_minus_active_mse"": 3.7952131739280774e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.87557747468027e-06, ""sample_id"": 136, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.001020621508359909, -0.00259026768617332], ""window_id"": 291}"
cnn_sample,cnn_residual,137,benefit_off_minus_active_mse,1.2592167582073148e-05,"{""active_predicted_delta_b"": [0.0015619906255779671, -0.002287664363216649], ""active_squared_error"": 5.781117279738421e-06, ""benefit_off_minus_active_mse"": 1.2592167582073148e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.837328486181157e-05, ""sample_id"": 137, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004379650577902794, -0.004191089421510696], ""window_id"": 72}"
cnn_sample,cnn_residual,138,benefit_off_minus_active_mse,-3.762177953646267e-07,"{""active_predicted_delta_b"": [0.0026317781234677018, -0.00449237330629332], ""active_squared_error"": 3.6038620842816796e-06, ""benefit_off_minus_active_mse"": -3.762177953646267e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.227644288917053e-06, ""sample_id"": 138, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0010876531014218926, -0.0022961487993597984], ""window_id"": 386}"
