row_type,item_id,lane_id,strategy,metric,value,unit_or_scope,passed,source_task,source_artifact_sha256
protocol_metric,cutoff12_low:measurement_feedback:logical_z_area_lifetime_us,cutoff12_low,measurement_feedback,logical_z_area_lifetime_us,69.3387849387625,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:measurement_feedback:measurement_events,cutoff12_low,measurement_feedback,measurement_events,140,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:measurement_feedback:reset_events,cutoff12_low,measurement_feedback,reset_events,140,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:measurement_feedback:active_gate_applications,cutoff12_low,measurement_feedback,active_gate_applications,1260,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:measurement_feedback:measurements_per_100us,cutoff12_low,measurement_feedback,measurements_per_100us,20.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:measurement_feedback:resets_per_100us,cutoff12_low,measurement_feedback,resets_per_100us,20.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:measurement_feedback:active_gates_per_100us,cutoff12_low,measurement_feedback,active_gates_per_100us,180.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:measurement_feedback:online_classical_latency_us,cutoff12_low,measurement_feedback,online_classical_latency_us,,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:cycle_duration_us,cutoff12_low,autonomous,cycle_duration_us,7.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:common_horizon_us,cutoff12_low,autonomous,common_horizon_us,700.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:full_cycles,cutoff12_low,autonomous,full_cycles,100,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:fidelity_area_lifetime_protocol_cycles,cutoff12_low,autonomous,fidelity_area_lifetime_protocol_cycles,23.903897313388654,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:fidelity_area_lifetime_us,cutoff12_low,autonomous,fidelity_area_lifetime_us,167.32728119372058,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:logical_z_area_lifetime_protocol_cycles,cutoff12_low,autonomous,logical_z_area_lifetime_protocol_cycles,8.901074156475612,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:logical_z_area_lifetime_us,cutoff12_low,autonomous,logical_z_area_lifetime_us,62.30751909532928,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:measurement_events,cutoff12_low,autonomous,measurement_events,0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:reset_events,cutoff12_low,autonomous,reset_events,200,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:active_gate_applications,cutoff12_low,autonomous,active_gate_applications,1800,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:measurements_per_100us,cutoff12_low,autonomous,measurements_per_100us,0.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:resets_per_100us,cutoff12_low,autonomous,resets_per_100us,28.571428571428573,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:active_gates_per_100us,cutoff12_low,autonomous,active_gates_per_100us,257.14285714285717,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff12_low:autonomous:online_classical_latency_us,cutoff12_low,autonomous,online_classical_latency_us,,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:cycle_duration_us,cutoff16_high,measurement_feedback,cycle_duration_us,10.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:common_horizon_us,cutoff16_high,measurement_feedback,common_horizon_us,700.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:full_cycles,cutoff16_high,measurement_feedback,full_cycles,70,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:fidelity_area_lifetime_protocol_cycles,cutoff16_high,measurement_feedback,fidelity_area_lifetime_protocol_cycles,23.91426449124264,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:fidelity_area_lifetime_us,cutoff16_high,measurement_feedback,fidelity_area_lifetime_us,239.14264491242642,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:logical_z_area_lifetime_protocol_cycles,cutoff16_high,measurement_feedback,logical_z_area_lifetime_protocol_cycles,10.289791050875447,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:logical_z_area_lifetime_us,cutoff16_high,measurement_feedback,logical_z_area_lifetime_us,102.89791050875448,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:measurement_events,cutoff16_high,measurement_feedback,measurement_events,140,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:reset_events,cutoff16_high,measurement_feedback,reset_events,140,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:active_gate_applications,cutoff16_high,measurement_feedback,active_gate_applications,1260,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:measurements_per_100us,cutoff16_high,measurement_feedback,measurements_per_100us,20.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:resets_per_100us,cutoff16_high,measurement_feedback,resets_per_100us,20.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:active_gates_per_100us,cutoff16_high,measurement_feedback,active_gates_per_100us,180.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:measurement_feedback:online_classical_latency_us,cutoff16_high,measurement_feedback,online_classical_latency_us,,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:cycle_duration_us,cutoff16_high,autonomous,cycle_duration_us,7.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:common_horizon_us,cutoff16_high,autonomous,common_horizon_us,700.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:full_cycles,cutoff16_high,autonomous,full_cycles,100,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:fidelity_area_lifetime_protocol_cycles,cutoff16_high,autonomous,fidelity_area_lifetime_protocol_cycles,33.95526753003151,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:fidelity_area_lifetime_us,cutoff16_high,autonomous,fidelity_area_lifetime_us,237.6868727102206,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:logical_z_area_lifetime_protocol_cycles,cutoff16_high,autonomous,logical_z_area_lifetime_protocol_cycles,12.580994971190522,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:logical_z_area_lifetime_us,cutoff16_high,autonomous,logical_z_area_lifetime_us,88.06696479833366,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:measurement_events,cutoff16_high,autonomous,measurement_events,0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:reset_events,cutoff16_high,autonomous,reset_events,200,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:active_gate_applications,cutoff16_high,autonomous,active_gate_applications,1800,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:measurements_per_100us,cutoff16_high,autonomous,measurements_per_100us,0.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:resets_per_100us,cutoff16_high,autonomous,resets_per_100us,28.571428571428573,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:active_gates_per_100us,cutoff16_high,autonomous,active_gates_per_100us,257.14285714285717,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_high:autonomous:online_classical_latency_us,cutoff16_high,autonomous,online_classical_latency_us,,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:cycle_duration_us,cutoff16_medium,measurement_feedback,cycle_duration_us,10.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:common_horizon_us,cutoff16_medium,measurement_feedback,common_horizon_us,700.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:full_cycles,cutoff16_medium,measurement_feedback,full_cycles,70,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:fidelity_area_lifetime_protocol_cycles,cutoff16_medium,measurement_feedback,fidelity_area_lifetime_protocol_cycles,26.745609007807797,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:fidelity_area_lifetime_us,cutoff16_medium,measurement_feedback,fidelity_area_lifetime_us,267.456090078078,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:logical_z_area_lifetime_protocol_cycles,cutoff16_medium,measurement_feedback,logical_z_area_lifetime_protocol_cycles,12.119918279025594,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:logical_z_area_lifetime_us,cutoff16_medium,measurement_feedback,logical_z_area_lifetime_us,121.19918279025595,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:measurement_events,cutoff16_medium,measurement_feedback,measurement_events,140,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:reset_events,cutoff16_medium,measurement_feedback,reset_events,140,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:active_gate_applications,cutoff16_medium,measurement_feedback,active_gate_applications,1260,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:measurements_per_100us,cutoff16_medium,measurement_feedback,measurements_per_100us,20.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:resets_per_100us,cutoff16_medium,measurement_feedback,resets_per_100us,20.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:active_gates_per_100us,cutoff16_medium,measurement_feedback,active_gates_per_100us,180.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:measurement_feedback:online_classical_latency_us,cutoff16_medium,measurement_feedback,online_classical_latency_us,,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:cycle_duration_us,cutoff16_medium,autonomous,cycle_duration_us,7.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:common_horizon_us,cutoff16_medium,autonomous,common_horizon_us,700.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:full_cycles,cutoff16_medium,autonomous,full_cycles,100,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:fidelity_area_lifetime_protocol_cycles,cutoff16_medium,autonomous,fidelity_area_lifetime_protocol_cycles,36.704481678962956,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:fidelity_area_lifetime_us,cutoff16_medium,autonomous,fidelity_area_lifetime_us,256.9313717527407,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:logical_z_area_lifetime_protocol_cycles,cutoff16_medium,autonomous,logical_z_area_lifetime_protocol_cycles,14.083896202102343,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:logical_z_area_lifetime_us,cutoff16_medium,autonomous,logical_z_area_lifetime_us,98.5872734147164,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:measurement_events,cutoff16_medium,autonomous,measurement_events,0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:reset_events,cutoff16_medium,autonomous,reset_events,200,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:active_gate_applications,cutoff16_medium,autonomous,active_gate_applications,1800,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:measurements_per_100us,cutoff16_medium,autonomous,measurements_per_100us,0.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:resets_per_100us,cutoff16_medium,autonomous,resets_per_100us,28.571428571428573,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:active_gates_per_100us,cutoff16_medium,autonomous,active_gates_per_100us,257.14285714285717,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_medium:autonomous:online_classical_latency_us,cutoff16_medium,autonomous,online_classical_latency_us,,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:cycle_duration_us,cutoff16_low,measurement_feedback,cycle_duration_us,10.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:common_horizon_us,cutoff16_low,measurement_feedback,common_horizon_us,700.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:full_cycles,cutoff16_low,measurement_feedback,full_cycles,70,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:fidelity_area_lifetime_protocol_cycles,cutoff16_low,measurement_feedback,fidelity_area_lifetime_protocol_cycles,27.504232218410493,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:fidelity_area_lifetime_us,cutoff16_low,measurement_feedback,fidelity_area_lifetime_us,275.04232218410493,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:logical_z_area_lifetime_protocol_cycles,cutoff16_low,measurement_feedback,logical_z_area_lifetime_protocol_cycles,12.604994855296653,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:logical_z_area_lifetime_us,cutoff16_low,measurement_feedback,logical_z_area_lifetime_us,126.04994855296653,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:measurement_events,cutoff16_low,measurement_feedback,measurement_events,140,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:reset_events,cutoff16_low,measurement_feedback,reset_events,140,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:active_gate_applications,cutoff16_low,measurement_feedback,active_gate_applications,1260,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:measurements_per_100us,cutoff16_low,measurement_feedback,measurements_per_100us,20.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:resets_per_100us,cutoff16_low,measurement_feedback,resets_per_100us,20.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:active_gates_per_100us,cutoff16_low,measurement_feedback,active_gates_per_100us,180.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:measurement_feedback:online_classical_latency_us,cutoff16_low,measurement_feedback,online_classical_latency_us,,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:cycle_duration_us,cutoff16_low,autonomous,cycle_duration_us,7.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:common_horizon_us,cutoff16_low,autonomous,common_horizon_us,700.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:full_cycles,cutoff16_low,autonomous,full_cycles,100,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:fidelity_area_lifetime_protocol_cycles,cutoff16_low,autonomous,fidelity_area_lifetime_protocol_cycles,37.46289933204332,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:fidelity_area_lifetime_us,cutoff16_low,autonomous,fidelity_area_lifetime_us,262.24029532430325,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:logical_z_area_lifetime_protocol_cycles,cutoff16_low,autonomous,logical_z_area_lifetime_protocol_cycles,14.511965365985901,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:logical_z_area_lifetime_us,cutoff16_low,autonomous,logical_z_area_lifetime_us,101.58375756190131,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:measurement_events,cutoff16_low,autonomous,measurement_events,0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:reset_events,cutoff16_low,autonomous,reset_events,200,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:active_gate_applications,cutoff16_low,autonomous,active_gate_applications,1800,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:measurements_per_100us,cutoff16_low,autonomous,measurements_per_100us,0.0,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:resets_per_100us,cutoff16_low,autonomous,resets_per_100us,28.571428571428573,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:active_gates_per_100us,cutoff16_low,autonomous,active_gates_per_100us,257.14285714285717,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
protocol_metric,cutoff16_low:autonomous:online_classical_latency_us,cutoff16_low,autonomous,online_classical_latency_us,,,,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
ordering_audit,cutoff12_high,cutoff12_high,,cycle_favors_autonomous_but_wallclock_does_not,True/False,,True,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
ordering_audit,cutoff12_medium,cutoff12_medium,,cycle_favors_autonomous_but_wallclock_does_not,True/False,,True,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
ordering_audit,cutoff12_low,cutoff12_low,,cycle_favors_autonomous_but_wallclock_does_not,True/False,,True,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
ordering_audit,cutoff16_high,cutoff16_high,,cycle_favors_autonomous_but_wallclock_does_not,True/False,,True,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
ordering_audit,cutoff16_medium,cutoff16_medium,,cycle_favors_autonomous_but_wallclock_does_not,True/False,,True,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
ordering_audit,cutoff16_low,cutoff16_low,,cycle_favors_autonomous_but_wallclock_does_not,True/False,,True,T3.2.8,0e82244bec0e71b30ccc79a0e1a49e30f89cc7a94c63c0e4beeefbae31da6441
controller_metric,matched_controller_cutoff12_100us:standard:simulated_physical_time_us,matched_controller_cutoff12_100us,standard,simulated_physical_time_us,100.0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:standard:fidelity_effective_lifetime_cycles,matched_controller_cutoff12_100us,standard,fidelity_effective_lifetime_cycles,3.5706231898653,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:standard:fidelity_effective_lifetime_us,matched_controller_cutoff12_100us,standard,fidelity_effective_lifetime_us,35.706231898653,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:standard:logical_z_effective_lifetime_cycles,matched_controller_cutoff12_100us,standard,logical_z_effective_lifetime_cycles,2.7722165176815006,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:standard:logical_z_effective_lifetime_us,matched_controller_cutoff12_100us,standard,logical_z_effective_lifetime_us,27.722165176815004,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:standard:measurement_events,matched_controller_cutoff12_100us,standard,measurement_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:standard:reset_events,matched_controller_cutoff12_100us,standard,reset_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
